site_id,lake_name,group_id,type,meteo_filename,centroid_lon,centroid_lat,state,county,K_d,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix,SDF
nhdhr_107070310,NA,04_N45.50-48.00_W92.00-93.00,target,nldas_meteo_N47.5625-47.5625_W92.3125-92.3125.csv,-92.28113810695221,47.53774866734364,MN,St. Louis,0.1316215,141.4272,631644.4806,154.3438072,85.28069803,283.7549087,59.54960645,4.176875118,12.84236122,76.98103849,11.50066855,5.23843107,1.821917111,0.001667811754,0.00478016039,0.002711063974,0.01226194936,91.88275529,44.83595538,222.8691567,39.96068966,-10.89111959,7.190853774,84.94314824,7.23538921,5.277171619,1.778141728,1.052414596e-4,0.001106339448,0.006113921081,0.01651191085,219.9353547,66.31063176,296.9859099,42.39171072,8.516584457,7.529096217,70.77060749,11.97765147,5.286110263,1.8793927,0.002080610446,0.004782969662,0.001527317869,0.0106856409,219.4274907,57.03350238,346.1837656,27.85447583,18.17740361,4.140147035,72.66327509,9.667857321,4.851759785,1.667464719,0.003196747509,0.006757355802,5.19e-10,3.22e-8,81.13527317,39.89857147,265.8785404,43.37780015,0.1823999213,8.662756873,79.8877526,10.51100573,5.5582571,1.888672361,0.001210676928,0.003917153022,0.003347665118,0.01418854256,192,12,0,44,163,0,0.1580475483,10.52135266,6.263207723,0.4325210487,-1.346768677,312,18.10946906,1,0.9428245095,4.964055537,1.23656069174729
nhdhr_69546677,Gaslyn Lake,04_N45.50-48.00_W92.00-93.00,target,nldas_meteo_N45.9375-45.9375_W92.0625-92.0625.csv,-92.11674503190433,45.89990154938052,WI,Burnett,0.8562363,3.6576,650966.5828,161.2063314,82.87351708,290.1714239,60.9004748,5.9815114,12.5653713,77.35016324,10.93310198,4.745148465,1.668034535,0.001964474693,0.005662558747,0.00244515272,0.01262363189,102.0236306,45.3506585,228.1275843,39.64482291,-8.846822257,6.855406322,85.31511413,7.363637667,4.823695128,1.647711603,2.099662433e-4,0.001452831602,0.006386598377,0.0194796731,219.751775,64.54280587,304.4801427,43.1028159,10.27762036,7.377191532,71.72051189,11.1379736,4.873525201,1.722952476,0.002576214079,0.00582002451,9.722560981e-4,0.008221038418,227.53577,56.88049728,354.1106102,29.57881781,19.6902501,4.095001119,74.28592384,8.886625446,4.270405271,1.449294629,0.003492624003,0.00774374624,0,0,90.64149827,40.7062598,270.7601045,44.42527192,2.097278076,8.410337037,78.32969333,10.7714814,5.03421412,1.742315865,0.001497144699,0.00499307998,0.002553685391,0.0132346769,353,71,60,84,151,65,0.5380653373,15.75938889,7.574433957,-0.4276520447,-1.248291288,319,17.64799063,0,0.5808922333,4.486573838,1.23082192976633
nhdhr_69546831,Lipsett Lake,04_N45.50-48.00_W92.00-93.00,target,nldas_meteo_N45.8125-45.8125_W92.0625-92.0625.csv,-92.0492315642621,45.872535630388604,WI,Burnett,0.6417094,7.3152,1589162.869,161.4920929,82.45615047,290.164124,61.10536426,6.053242036,12.59576639,77.22598543,11.21250484,4.803189945,1.682513524,0.001986537737,0.005682716469,0.002443989584,0.01276513887,103.0100058,44.39920054,227.9843051,39.62582016,-8.795801474,6.890838057,85.45707698,7.375959194,4.889062552,1.659978867,2.089159731e-4,0.001434607694,0.006376480271,0.01974036437,219.9617784,64.58339425,304.5451251,43.13377684,10.37493438,7.352270615,71.82151155,11.15277073,4.924497695,1.737435401,0.002628336877,0.005931368842,9.572619317e-4,0.008436719892,227.228731,56.52678205,354.4680664,29.77361604,19.79528577,4.142060983,73.75587043,9.665892567,4.320391127,1.462897225,0.003523641726,0.007715296835,0,0,90.92126935,40.88938596,270.4307176,44.51361526,2.128386162,8.438873754,78.13156503,11.00739641,5.100642719,1.757139432,0.001502113346,0.004986766576,0.002574671145,0.01326093372,1240,161,0,410,792,155,0.4985369598,18.70925571,4.370019251,-0.3043683513,-0.6399864282,319,17.67579039,0,0.5348696587,4.537114316,1.29332047239026
nhdhr_47480235,Bond Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N46.1875-46.1875_W91.8125-91.8125.csv,-91.8745168393006,46.183407039099166,WI,Douglas,0.2781638,17.0688,1104710,159.3840801,83.78351675,288.9906394,60.21517403,5.677511699,12.3816611,77.95730785,10.54277226,4.870265178,1.718959395,0.001981139868,0.005833756591,0.002642777967,0.01319896973,98.66895817,45.45545221,227.3659562,39.65290943,-9.011962172,6.724528624,85.3083829,7.391795033,4.987108646,1.687694459,2.002459459e-4,0.001539453627,0.00668555136,0.01987969585,219.0687861,66.1610288,303.0986158,42.85128192,9.855287516,7.334655034,71.87296571,11.23483677,4.949705442,1.75286998,0.002567981153,0.005944773456,0.001212411456,0.009630931509,226.1659297,56.83903253,351.7115492,29.13236358,19.17035509,3.985662246,76.09051624,7.808333227,4.341815053,1.502676615,0.00356921705,0.008099178414,0,0,88.71759384,40.65212231,270.6485331,44.09270477,2.002823974,8.263581048,78.76459086,10.41841465,5.227808966,1.798948071,0.001503006878,0.005001077364,0.002813330778,0.01387025696,738,79,0,241,478,132,0.5227809362,13.66871915,5.935630925,0.4693045085,-1.04664176,318,17.41507875,1,0.779360387,4.528985006,1.61419853811355
nhdhr_151949047,Lower Devils Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.6875-45.6875_W91.8125-91.8125.csv,-91.76108951718719,45.62626058692058,WI,Barron,0.9238684,6.7056,631746,162.0989289,82.33113629,288.2618,60.79152912,5.699190374,12.53456277,77.59164129,10.84112134,4.646701736,1.654135341,0.002048664334,0.00598915381,0.002675951254,0.0138466745,104.8450531,45.91270283,226.4662249,39.65742928,-9.099963371,6.885304471,85.66031254,7.175408192,4.708039001,1.627529705,1.893100539e-4,0.001451849207,0.00698745244,0.02149182209,220.5710766,64.5208941,302.9535249,43.19782072,10.06716188,7.347098583,71.82983429,10.9315507,4.777683158,1.714800381,0.002731951962,0.006275644453,0.001034579003,0.009086168998,227.2869937,55.9947047,351.7359309,29.90111051,19.32283689,4.128135563,74.4769587,8.862540621,4.18683599,1.437626951,0.003633674963,0.008061276429,0,0,90.85957496,40.56208823,268.6940118,44.33561543,1.800957064,8.360293308,78.65588877,10.58270999,4.934811567,1.730515279,0.001553629789,0.005372389115,0.002827175664,0.01428541161,81,11,0,28,50,18,0.597929964,16.01302083,6.221060515,0.3377065225,-1.299487494,314,17.59143582,0,0.7350174684,4.441924415,2.69980367079864
nhdhr_151948129,Slim Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.8125-45.8125_W91.5625-91.5625.csv,-91.55882098577518,45.79772478980952,WI,Washburn,0.5873427,13.12336,849273.2883,160.8746983,82.95727607,287.4056999,60.31522482,5.404852182,12.43293674,78.35808409,10.33403063,4.718878789,1.669517433,0.002088858553,0.005998152358,0.002831861303,0.01387514815,100.3151101,44.89705188,225.9372293,39.67404593,-9.319725571,6.813317426,85.73171649,7.064140003,4.797401507,1.637531845,1.848101353e-4,0.001427786611,0.007251491083,0.02121469044,220.2975694,65.31889313,301.9444073,43.0240833,9.749578327,7.310279897,72.35143172,10.82527945,4.835746954,1.722429771,0.002719049499,0.006137999524,0.001232834833,0.009755539834,226.8224992,56.08257329,350.012555,29.72707708,18.90436625,4.065084412,75.97998349,7.892737372,4.243443849,1.459717258,0.003728989443,0.0080553763,0,0,91.2020707,40.62979673,268.58041,44.08556166,1.586135667,8.258096118,79.60222017,10.04206871,5.02059583,1.747707107,0.00163581236,0.005567390493,0.00299434174,0.01430209958,433,31,0,0,433,0,0.4853183124,16.20616628,6.334924405,0.123129612,-1.650385843,314,17.49081019,1,0.7768744961,4.489514807,1.26466872309019
nhdhr_47485455,Spring Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.9375-45.9375_W91.4375-91.4375.csv,-91.4235253600145,45.970477468042276,WI,Sawyer,0.6794727,6.56168,818881.3966,159.719113,83.08842762,287.3470665,60.18020534,5.328233632,12.395102,78.62747785,10.25539327,4.826622282,1.696470746,0.002110875774,0.006178976585,0.002812781371,0.01377426389,99.1873635,44.98860111,225.9734124,39.77822017,-9.372479664,6.774353489,85.67863871,7.166825439,4.912174232,1.661572924,1.831632431e-4,0.001513316932,0.007183761359,0.02120398151,218.9501833,66.08890047,301.6969145,42.98220932,9.648573734,7.288595379,72.5864974,10.92419389,4.931286334,1.742257616,0.002691224075,0.006112155204,0.001232992844,0.009436854822,225.4923043,56.10604163,349.6791511,29.69515904,18.79190845,4.03858896,76.55692208,7.693541155,4.343296678,1.49354674,0.003810270809,0.008508738303,0,0,90.40094294,41.53284064,268.9110675,44.07178308,1.548379854,8.226675885,79.90925505,9.970524932,5.142161297,1.77623748,0.001670753577,0.00565222324,0.002984553302,0.01415949248,236,35,82,52,121,0,0.4496696327,14.19505882,8.735316718,-0.1983284328,-1.716725732,314,17.4667151,0,0.6588954582,4.575660937,1.7221002753715
nhdhr_74925773,Christner Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.9375-45.9375_W91.4375-91.4375.csv,-91.39769874030974,45.95838931175408,WI,Sawyer,0.4216008,4.8768,145557.58,159.719113,83.08842762,287.3470665,60.18020534,5.328233632,12.395102,78.62747785,10.25539327,4.826622282,1.696470746,0.002110875774,0.006178976585,0.002812781371,0.01377426389,99.1873635,44.98860111,225.9734124,39.77822017,-9.372479664,6.774353489,85.67863871,7.166825439,4.912174232,1.661572924,1.831632431e-4,0.001513316932,0.007183761359,0.02120398151,218.9501833,66.08890047,301.6969145,42.98220932,9.648573734,7.288595379,72.5864974,10.92419389,4.931286334,1.742257616,0.002691224075,0.006112155204,0.001232992844,0.009436854822,225.4923043,56.10604163,349.6791511,29.69515904,18.79190845,4.03858896,76.55692208,7.693541155,4.343296678,1.49354674,0.003810270809,0.008508738303,0,0,90.40094294,41.53284064,268.9110675,44.07178308,1.548379854,8.226675885,79.90925505,9.970524932,5.142161297,1.77623748,0.001670753577,0.00565222324,0.002984553302,0.01415949248,177,31,64,55,95,0,0.5570624678,15.14079439,9.020062241,-0.3613142609,-1.684082184,314,17.4667151,1,0.7252082773,4.575660937,1.25054287046434
nhdhr_74926565,Devils Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.8125-45.8125_W91.3125-91.3125.csv,-91.33451377368695,45.834758884821035,WI,Sawyer,4.225324,6,800407.0063,160.2222624,82.62786692,286.9739674,60.2067762,5.272748578,12.40774573,78.62398249,10.23066583,4.712945348,1.670694489,0.002092214153,0.005989114191,0.002938504376,0.01440981939,100.8959629,45.48873015,225.596492,39.70881423,-9.433501311,6.791599459,85.74962683,7.074694335,4.782591829,1.639672054,1.827770543e-4,0.001517445192,0.007507522706,0.02213541334,219.6563704,65.20058801,301.3902241,43.00076764,9.605286645,7.294814499,72.63316612,10.83519946,4.829230752,1.724070487,0.002704725984,0.006066183377,0.001324190614,0.01021937201,225.2515285,55.48950859,349.3855287,29.71185654,18.74930712,4.047066578,76.40688663,7.74716148,4.243198907,1.46227435,0.003742833552,0.008086657797,0,0,90.25763121,41.15101071,268.3892544,44.04448766,1.472292122,8.231942433,79.93315289,9.930160098,5.018257011,1.747781832,0.001651829244,0.005534688297,0.003077945196,0.01464655528,24,16,20,7,9,0,0.120787037,11.43083333,10.17010869,0.2343758307,-1.873977153,314,17.46455539,0,0.6437113679,4.481730882,1.45869120707343
nhdhr_74925991,Indian Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.9375-45.9375_W91.3125-91.3125.csv,-91.33640858083237,45.93085894461647,WI,Sawyer,1.004284,2.7432,306522.4419,159.584025,83.0693868,286.679638,60.00804985,5.223599109,12.37913698,78.57486623,10.28065577,4.753122622,1.685892336,0.002097636222,0.006107090764,0.002893175961,0.0140431337,99.6167583,45.71119557,225.4847242,39.69304726,-9.454279891,6.76309929,85.66653397,7.170895765,4.837207325,1.652243735,1.77849838e-4,0.001534525524,0.007273680542,0.02142972728,219.0807113,65.70518451,300.9482151,42.88246932,9.521571155,7.291336316,72.52915671,10.95552817,4.848063276,1.728085396,0.002681353104,0.006080466642,0.001353367181,0.01001736469,225.0822243,56.18128578,348.8176765,29.61416165,18.67342191,4.03719046,76.51453839,7.703059329,4.272781674,1.484159451,0.00378917823,0.008403584177,0,0,89.70935421,41.06000515,268.3513583,43.95775926,1.458344154,8.219705816,79.80965635,10.00704582,5.077048206,1.766294952,0.001654289178,0.005530525704,0.00309887394,0.01446738918,158,37,66,40,94,0,0.5586723535,14.7456,9.07417306,-0.3890872577,-1.6033743,314,17.44102402,0,0.641494222,4.489119859,1.68315790811478
nhdhr_74925805,Green Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.9375-45.9375_W91.3125-91.3125.csv,-91.33334547862901,45.95406773028505,WI,Sawyer,1.451375,2.7432,202305.8071,159.584025,83.0693868,286.679638,60.00804985,5.223599109,12.37913698,78.57486623,10.28065577,4.753122622,1.685892336,0.002097636222,0.006107090764,0.002893175961,0.0140431337,99.6167583,45.71119557,225.4847242,39.69304726,-9.454279891,6.76309929,85.66653397,7.170895765,4.837207325,1.652243735,1.77849838e-4,0.001534525524,0.007273680542,0.02142972728,219.0807113,65.70518451,300.9482151,42.88246932,9.521571155,7.291336316,72.52915671,10.95552817,4.848063276,1.728085396,0.002681353104,0.006080466642,0.001353367181,0.01001736469,225.0822243,56.18128578,348.8176765,29.61416165,18.67342191,4.03719046,76.51453839,7.703059329,4.272781674,1.484159451,0.00378917823,0.008403584177,0,0,89.70935421,41.06000515,268.3513583,43.95775926,1.458344154,8.219705816,79.80965635,10.00704582,5.077048206,1.766294952,0.001654289178,0.005530525704,0.00309887394,0.01446738918,165,41,97,64,74,0,0.5218939831,11.99229787,8.922421713,0.1689659718,-1.711780592,314,17.44102402,0,0.7045821016,4.489119859,1.65786997045534
nhdhr_74925577,Osprey Lake,06_N45.50-46.50_W84.50-92.00,target,nldas_meteo_N45.9375-45.9375_W91.3125-91.3125.csv,-91.29918294115163,45.97834658038659,WI,Sawyer,0.3546341,11.48294,865501.1825,159.584025,83.0693868,286.679638,60.00804985,5.223599109,12.37913698,78.57486623,10.28065577,4.753122622,1.685892336,0.002097636222,0.006107090764,0.002893175961,0.0140431337,99.6167583,45.71119557,225.4847242,39.69304726,-9.454279891,6.76309929,85.66653397,7.170895765,4.837207325,1.652243735,1.77849838e-4,0.001534525524,0.007273680542,0.02142972728,219.0807113,65.70518451,300.9482151,42.88246932,9.521571155,7.291336316,72.52915671,10.95552817,4.848063276,1.728085396,0.002681353104,0.006080466642,0.001353367181,0.01001736469,225.0822243,56.18128578,348.8176765,29.61416165,18.67342191,4.03719046,76.51453839,7.703059329,4.272781674,1.484159451,0.00378917823,0.008403584177,0,0,89.70935421,41.06000515,268.3513583,43.95775926,1.458344154,8.219705816,79.80965635,10.00704582,5.077048206,1.766294952,0.001654289178,0.005530525704,0.00309887394,0.01446738918,282,34,48,80,155,0,0.4135371175,14.06053004,7.139579427,-0.1500855636,-1.235318788,314,17.44102402,1,0.722319269,4.489119859,3.59034850321286
nhdhr_155454476,Jersey Valley Lake 8,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N43.6875-43.6875_W90.8125-90.8125.csv,-90.79617673404316,43.69168678798337,WI,Vernon,0.7553139,5.4864,209907.9176,163.9502368,80.95296768,295.0621737,62.04703358,7.435091851,12.17399503,76.47384579,11.25227789,4.963040989,1.766355027,0.002289459935,0.006723245695,0.002557204742,0.0135809731,106.7940483,43.97600153,232.5296095,40.32690871,-6.769891748,6.768336244,84.36072089,8.687206824,5.253882004,1.771857742,3.439406758e-4,0.001908540951,0.006710371082,0.02073390346,219.1055155,64.57126086,310.6056913,43.40203279,11.54563872,7.102546884,72.07227907,10.60356706,5.121123195,1.856573518,0.003208168851,0.007422100046,8.721301725e-4,0.009326341403,229.4409889,55.03138459,359.8200155,31.57550406,20.74179233,4.16520888,72.75190977,9.991380052,4.241788848,1.419606991,0.003924990481,0.009276806117,0,0,95.72081178,42.23153215,274.0053408,45.42482602,3.535237894,8.186161595,76.957708,11.11465562,5.266496158,1.78281808,0.001585079694,0.005096448592,0.00278873472,0.01427845302,105,19,0,84,72,0,0.6599418796,17.87782051,5.208158525,0.04536783275,-0.8613093183,324,17.13490611,1,0.7297769417,4.521360499,1.89740423085656
nhdhr_155444180,Parker Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N43.8125-43.8125_W89.6875-89.6875.csv,-89.63501363841539,43.775342414851906,WI,Adams,0.3315197,9.144,229115.9344,165.8651784,82.36427529,297.480379,61.82856652,7.343215976,12.04305901,77.07140965,10.77144992,4.335601187,1.563783163,0.002186908756,0.00614415494,0.002850857698,0.0149667445,107.7786879,45.23711473,235.1696457,40.54649683,-6.797344764,6.602071279,84.58478244,8.584317574,4.502956533,1.624257176,4.108309459e-4,0.002292829579,0.007887832435,0.02375726752,220.98291270000001,67.33887078,312.0462035,43.23808651,11.33322861,7.061994124,73.02827164,9.722685154,4.519424752,1.631752058,0.003134363682,0.007139798746,9.726370617e-4,0.009891878322,231.5604506,58.18637773,362.1024114,31.58170105,20.5553718,4.1182771990000004,73.37959528,9.975474152,3.786595407,1.221646693,0.003517269488,0.008015081558,0,0,98.40185751,42.80235636,277.3527031,45.43083241,3.602492092,7.99892782,77.53166996,10.4850462,4.555735744,1.613605833,0.001603318089,0.004768633647,0.002696033712,0.01442334158,446,65,8,172,312,22,0.5804916409,17.54161479,6.411880536,-0.1296180351,-1.161171092,325,16.90585678,1,0.7811744155,3.975686378,1.11747646075765
nhdhr_155443832,White Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N43.8125-43.8125_W89.3125-89.3125.csv,-89.25400236282553,43.8119916762718,WI,Marquette,0.2854918,13.1064,327307.368,166.854065,82.50120365,299.7585138,62.13765618,7.719052045,12.04140569,77.14474923,10.77253588,4.410771059,1.567155294,0.002187977484,0.006111162231,0.002696356061,0.01474144562,109.7812082,44.59008539,237.16414,40.88373457,-6.428331747,6.585095135,84.69342245,8.557371314,4.594487005,1.619553896,4.952909199e-4,0.002533132871,0.007558737845,0.0233514994,221.4132847,68.07744754,314.31712219999997,43.56812394,11.69761014,7.078983174,73.00237002,9.748676123,4.59925464,1.634613602,0.003147293108,0.007268367048,8.594557261e-4,0.009595934151,232.9361869,59.03588167,364.5986007,31.74446589,20.93177772,4.105524883,73.4695577,9.90714383,3.833126617,1.214217061,0.003375051769,0.007693691402,0,0,98.53170152,42.26429906,279.6955973,45.71603902,3.996485352,7.995441119,77.65424542,10.49355828,4.639746833,1.620587676,0.00165890581,0.004902397602,0.002512670591,0.01444682138,234,22,13,0,221,0,0.4471782821,19.11594017,6.282781444,-0.691463012,-0.4417132735,327,16.89902227,1,0.8022708949,4.047138696,1.45496991114492
nhdhr_155442361,Silver Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N44.0625-44.0625_W89.1875-89.1875.csv,-89.23385679884021,44.05475401448576,WI,Waushara,0.4120759,13.716,1329552.492,166.8484397,83.67354269,298.4627339,61.81425978,7.525781698,11.93335031,77.00185803,10.99176651,5.001320931,1.787741164,0.002091756162,0.005739485692,0.002499693358,0.01333669267,108.7180931,45.93474014,236.2611042,40.72576535,-6.512844245,6.432421694,84.67160277,8.905649055,5.269938321,1.810857123,4.388295412e-4,0.00236233637,0.007062273251,0.02118325266,224.3020506,68.12152344,312.4163481,43.73108656,11.32399719,7.157639692,72.73980006,10.12226009,5.135690994,1.853469063,0.00295480374,0.006777862622,8.4646315e-4,0.009137411053,232.6642656,59.25747788,363.0242271,31.64457807,20.68788408,4.043925154,73.2409117,9.718731592,4.298262457,1.414182398,0.003292198706,0.007189056844,0,0,96.88764742,42.19349737,278.9212165,45.3515036,3.932825977,7.848539838,77.60287592,10.77407211,5.332605977,1.845639727,0.001607762593,0.004710028874,0.002222427516,0.01257639604,434,51,0,56,383,0,0.5423408539,18.06225513,5.659191309,-0.3829054845,-0.7348785646,327,16.75333101,1,0.6476081698,4.526066255,1.7820694491725
nhdhr_75652193,Windfall Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N45.4375-45.4375_W88.8125-88.8125.csv,-88.75635215044892,45.39054954586998,WI,Forest,0.6170354,7.9248,216216.5678,164.0682791,85.61360769,287.5802852,58.06121806,5.53147751,11.7236947,77.81312696,10.39998781,5.09037385,1.797032145,0.001931424977,0.005225382556,0.003575222706,0.01635514365,102.8760014,48.27437408,229.0249717,39.61159183,-8.287750093,6.414516079,84.73043374,7.479461824,5.344759448,1.80716119,2.403968389e-4,0.001634448805,0.008811375949,0.02369682477,226.8296629,68.03109668,299.8713637,43.10820818,9.068684682,7.375036195,72.38436142,11.23767869,5.131281773,1.824357211,0.002587881681,0.005721382344,0.002192010872,0.01574319008,230.0351526,57.32055799,346.2864393,30.38800867,18.2926593,4.091895052,76.47065504,7.491614047,4.407761157,1.447127287,0.003102774395,0.006587486783,0,0,91.56599295,41.74434811,272.2443557,42.89549667,2.40930762,7.753524853,77.82879023,10.79398825,5.511107731,1.885445761,0.001730347631,0.004986133761,0.003471801589,0.01513529948,218,31,0,63,127,28,0.4556593446,14.07486239,5.248847337,0.1989345101,-0.9496525934,322,16.40835126,1,0.7527546359,4.607169082,1.78999942795174
nhdhr_75655587,Grass Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N44.6875-44.6875_W88.6875-88.6875.csv,-88.66851166996398,44.69022704907506,WI,Shawano,0.6063816,15.8496,363221.7222,167.0630308,85.27765068,297.0828731,60.73494145,7.135498276,11.78526512,77.23510104,10.86125528,4.413037851,1.568117264,0.002038873778,0.005477184969,0.002639518531,0.01344806616,109.0594659,47.66203288,235.7684605,40.11758906,-6.773867324,6.202838219,84.38559467,8.428750654,4.573550919,1.603036779,3.955341629e-4,0.0021776305,0.007467749462,0.02136806888,227.4710777,68.32925075,309.6953031,43.37699505,10.65718186,7.138209693,73.72624822,10.17020129,4.520869156,1.617587853,0.002715644594,0.006011663101,0.00103650106,0.0105586936,232.9682638,60.34146954,360.7311971,31.19184925,20.27251917,4.049603955,73.21774344,9.984522325,3.908486024,1.253815531,0.003236615518,0.006813252894,0,0,93.8252311,41.66082838,278.9926016,44.18054023,3.72381939,7.621437906,77.85484962,10.860312,4.67171275,1.657879543,0.001740567499,0.00520829597,0.002188664016,0.01141280307,153,16,0,0,153,0,0.4271896019,13.40830065,8.004117262,0.1435589755,-1.552831294,325,16.68038398,1,0.8112066649,4.076059873,1.71377999475945
nhdhr_68838265,Pickerel Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N45.3125-45.3125_W88.5625-88.5625.csv,-88.58510690836157,45.35288804035143,WI,Oconto,0.5858225,4.572,711335.9254,164.2679901,86.81840468,291.0274972,58.38598421,6.255458944,11.62236188,77.26596825,10.64748974,4.739238335,1.706485399,0.001977324261,0.005286234648,0.003331203143,0.01643993012,99.8350966,47.50157053,232.1200532,39.72921202,-7.45176695,6.278015224,84.14714471,7.900379043,4.947583993,1.710000225,3.017348656e-4,0.001904944317,0.008685697309,0.02454591703,227.567648,69.1111439,303.2614682,43.14988798,9.689373712,7.303843289,72.1683886,11.34137304,4.731432886,1.719866888,0.002634594037,0.005790521638,0.001847242313,0.01497126517,231.8876829,58.71919279,350.290897,30.57995082,18.98117942,4.066621974,75.79197263,8.081434957,4.108391936,1.362373134,0.003079629348,0.006399225194,0,0,92.74951951,42.08615217,275.5191009,43.06323665,3.163949648,7.647106743,77.11483002,11.08617721,5.202336511,1.814178232,0.001832675144,0.005339743078,0.002954203623,0.01495136695,166,26,137,0,13,27,0.4570438582,3.603954802,4.347339332,2.911794374,7.286595894,324,16.25688275,0,0.5903654931,4.217384781,3.59570730241525
nhdhr_143249366,Silver Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N43.0625-43.0625_W88.4375-88.4375.csv,-88.49291890290787,43.07660604431306,WI,Waukesha,0.3875411,13.4112,878833.5512,167.0229971,83.98419422,300.8934894,61.36728593,8.217240776,11.74314198,77.15473569,10.72536647,4.819484111,1.698823813,0.002198427407,0.00583380216,0.002270113056,0.01268379455,104.6442391,43.50160627,240.4099315,41.43221064,-5.47688041,6.617168552,84.70105264,8.714906937,5.126827078,1.748705142,6.402369461e-4,0.002793848455,0.006516620273,0.01968415428,225.5776179,68.34794115,314.0386595,43.83522058,11.78471455,7.189099995,73.31411814,9.830430979,4.941854592,1.737682939,0.002928782161,0.006581947738,7.192685584e-4,0.009974649053,233.5026585,57.91274305,364.069604,32.95363107,21.03587828,4.047271513,74.10477358,9.53419588,4.097941174,1.292522688,0.003284520162,0.007326812924,0,0,99.53074176,44.09634953,281.9087914,46.02195884,4.87624553,7.924450554,76.69433301,10.78023748,5.143429313,1.758796726,0.001876313156,0.005092775055,0.001965022474,0.01176076669,455,37,64,125,283,0,0.440230958,16.53211864,7.375768567,-0.4264160153,-1.035562855,332,16.38230967,1,0.694638538,4.293231582,1.45984087317887
nhdhr_143249221,Fowler Lake,13_N43.00-45.50_W83.50-91.50,target,nldas_meteo_N43.0625-43.0625_W88.4375-88.4375.csv,-88.49498033841974,43.11397041159198,WI,Waukesha,0.4074005,15.24,390920.1648,167.0229971,83.98419422,300.8934894,61.36728593,8.217240776,11.74314198,77.15473569,10.72536647,4.819484111,1.698823813,0.002198427407,0.00583380216,0.002270113056,0.01268379455,104.6442391,43.50160627,240.4099315,41.43221064,-5.47688041,6.617168552,84.70105264,8.714906937,5.126827078,1.748705142,6.402369461e-4,0.002793848455,0.006516620273,0.01968415428,225.5776179,68.34794115,314.0386595,43.83522058,11.78471455,7.189099995,73.31411814,9.830430979,4.941854592,1.737682939,0.002928782161,0.006581947738,7.192685584e-4,0.009974649053,233.5026585,57.91274305,364.069604,32.95363107,21.03587828,4.047271513,74.10477358,9.53419588,4.097941174,1.292522688,0.003284520162,0.007326812924,0,0,99.53074176,44.09634953,281.9087914,46.02195884,4.87624553,7.924450554,76.69433301,10.78023748,5.143429313,1.758796726,0.001876313156,0.005092775055,0.001965022474,0.01176076669,1124,94,176,462,491,12,0.4953021593,10.50172656,7.274365934,0.9736479372,-0.3605803295,332,16.38230967,1,0.7883633432,4.293231582,1.88207220456357
