target_id,source_id,pb-mtl_rmse,predicted_rmse,spearman,meta_rmse,n_obs_su,obs_temp_mean,obs_temp_skew,obs_temp_kurt,ad_glm_strat_perc,obs_temp_mean_airdif,dif_max_depth,dif_surface_area,dif_sw_mean_au,dif_ws_mean_au,dif_lathrop_strat,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_sqrt_surface_area
nhdhr_120018078,nhdhr_120019854,2.43599367055111,1.7433414045054296,0.4513619902377578,0.42615341435097287,1938.0,13.471642820827327,0.2356536287419552,0.9297471045221228,0.16516084873374393,6.671286957760304,17.947200000000002,12445574.886,2.5631318566952075,0.3984218528732222,1,-0.16516084873374393,145.59968847352027,144.22978730604868
nhdhr_120018079,nhdhr_120018459,3.15887833642299,2.0446676960421155,0.8845693591560383,0.577756444108315,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.33470225872689935,13.214065508642085,-1.8287999999999993,3254442.3730000006,3.225069587435314,0.6361962148362514,-1,-0.33470225872689935,18.181818181818176,55.879049983784334
nhdhr_120018088,nhdhr_120019854,2.9590230453087596,2.2608540169630733,0.8361517871201385,0.5989613458652493,1938.0,13.471642820827327,0.2356536287419552,0.9297471045221228,0.08822724161533191,6.671286957760304,6.974400000000001,9018470.132000001,2.2080246096146254,0.3451005488280492,0,-0.08822724161533191,39.15386688224199,59.3066225465863
nhdhr_120019336,nhdhr_120018459,2.3328388268060203,1.1175818197882244,0.41200991969768536,1.0575487988404704,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.26598220396988365,13.214065508642085,-0.3048000000000002,2794689.914000001,2.2626079547337383,0.6534795128226785,-1,-0.26598220396988365,3.2786885245901654,43.42921721496194
nhdhr_120020307,nhdhr_143249192,6.4194213484880995,1.807093217684065,0.911037631868997,2.7101456665588244,1335.0,10.01698166909814,1.0312179123196918,0.14409741100137685,0.18637919233401778,1.9995235485302132,-3.3527999999999984,1585236.8899999997,2.2142027067840786,-0.009068458251634937,0,-0.18637919233401778,11.055276381909545,19.248703198250322
nhdhr_120020342,nhdhr_75474779,2.10727353029553,2.4370940061295374,0.7438513619902376,1.2441454363198696,322.0,16.689166134866767,0.2899215928751909,0.5393384947152278,0.07234770704996585,11.304126292657058,-2.42,18103.50900000002,-5.04246440088437,0.46093793039448805,-1,-0.07234770704996585,37.753510140405616,2.941708367875342
nhdhr_120020347,nhdhr_120018097,2.81283958490687,2.408612132352822,0.9567902692489372,0.5618790181070454,1606.0,14.299498279502668,0.17350846524677635,0.9745496138349719,0.006502395619438772,7.072015116604127,-0.6096000000000004,97907.23730000004,0.783682047337976,0.060542171038409975,0,0.006502395619438772,6.250000000000003,12.182605898830216
nhdhr_120020348,nhdhr_120020343,2.36265117546372,1.831941172107685,0.5266611557235081,0.3209053866680428,894.0,18.124439829187153,0.3180414137797117,0.5835919505094189,0.22416153319644083,11.435046088855275,8.4728,8947372.466300001,1.2370572409279532,0.0681524748140312,0,-0.22416153319644083,125.77637907487677,144.07628984412992
nhdhr_120020350,nhdhr_120018459,3.0942716999631297,2.1989147897039736,0.7872067390962052,0.3786120266614208,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.3558521560574948,13.214065508642085,3.6576000000000004,4576803.7169,3.976405768297411,0.6703858947343377,-1,-0.3558521560574948,50.000000000000014,133.4625064612933
nhdhr_120020352,nhdhr_34129366,2.40351626444407,1.9174753698938793,0.5284522122500394,0.4335737754005058,820.0,17.761061550853057,0.7355218916987631,0.10690627496196603,0.06584531143052696,10.552713058969928,2.8768000000000002,-44746.01947,1.0460139891718825,0.044052123854974035,1,0.06584531143052696,83.66682177757096,20.73053649543992
nhdhr_120020357,nhdhr_120017988,2.05427501540077,2.2491181329434076,0.3685049598488427,1.5957106224034545,289.0,17.791567961644425,0.9133250898289582,0.031282496464928755,0.3439425051334702,11.03456121397352,3.9248000000000003,5934193.250699999,0.7257739272521917,0.020457879741989426,-1,-0.3439425051334702,65.8258419428418,163.57060388243352
nhdhr_120020359,nhdhr_120018212,3.14326100725664,2.3195149413528124,0.8698157770429853,0.787963124152193,573.0,13.527878765858045,0.27766896373520084,0.7528534895111907,0.02114989733059547,6.629611658980808,1.9000000000000004,-38511.78940000001,2.169019414568311,0.3143181409014706,0,0.02114989733059547,27.33812949640288,12.176120917871355
nhdhr_120020360,nhdhr_81002103,2.10920439403265,1.7881566278815502,0.6092938119981105,0.4943368846228378,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.05523613963039009,7.4639002111646064,11.716,2443251.3863,-10.630060798588119,0.6081258813683519,1,-0.05523613963039009,149.09646220412318,110.33571531492166
nhdhr_120020364,nhdhr_34127708,1.95384517086963,2.5011905661198486,0.8666745394426073,1.0718957781683889,584.0,14.398924058969481,0.4587960404100853,1.1307490584199111,0.058795345653661846,7.26754640981611,5.1816,60754.1176,0.8100262678427441,0.07405222201729345,0,0.058795345653661846,49.275362318840585,14.823051178663816
nhdhr_120020366,nhdhr_34127708,1.91458774629586,2.0658652887994604,0.7612620059833096,0.4586228527298872,584.0,14.398924058969481,0.4587960404100853,1.1307490584199111,0.13839835728952776,7.26754640981611,9.1064,46492.601800000004,0.8100262678427441,0.07405222201729345,1,0.13839835728952776,106.46775475845298,10.936755500919631
nhdhr_120020370,nhdhr_155635994,2.3374931993201096,2.3165299717552825,0.9537749960636119,0.6513798812003825,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.25893223819301847,5.050645494672141,3.0479999999999983,1348091.0499999998,8.41001806301324,0.07930522067989854,0,-0.25893223819301847,14.28571428571428,27.203777973906945
nhdhr_120020376,nhdhr_126212479,2.12102856105694,1.6466639512836878,0.4918162494095418,0.5671429835607051,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.28384668035592053,12.40272791409291,1.048,43605292.6596,11.887796097038489,0.6430868079169825,0,-0.28384668035592053,41.521394611727416,169.5914766758618
nhdhr_120020379,nhdhr_120020211,3.1649957419551598,1.6861774652333164,0.689556762714533,0.6308106397330278,250.0,19.164704651340855,0.3419535479498278,0.8132470783003205,0.00013689253935667,12.089842967084017,3.0103999999999997,210509.1251,2.439308367385223,0.010579413707951346,1,-0.00013689253935667,54.682845309888826,38.12910900990585
nhdhr_120020388,nhdhr_91684663,2.65079719075455,1.653407550955992,0.6954180444024562,0.6253891537158864,544.0,19.144810872756697,0.7252425373557135,0.10279321921216766,0.015263518138261434,12.980721594176256,-0.3048000000000002,465820.95849999995,-2.2130578288559946,0.519880753548652,-1,-0.015263518138261434,4.444444444444447,27.317572024705356
nhdhr_120020392,nhdhr_120020343,2.05145354337715,1.6439088652505125,0.5015233821445441,0.5697572285010865,894.0,18.124439829187153,0.3180414137797117,0.5835919505094189,0.14284736481861737,11.435046088855275,6.7056,8836509.2544,1.0705073662701636,0.052508464490909734,0,-0.14284736481861737,88.0,134.40238492564575
nhdhr_34121856,nhdhr_91595845,2.41767804963914,2.034281702084959,0.4444929932294126,1.0791872780092429,370.0,14.172853065467375,0.21594467639002385,1.3768428068285405,0.07241615331964413,6.840713416078831,10.2064,8922.606729999992,-0.150855760546051,-0.023007477885177874,0,0.07241615331964413,127.52898840463816,9.130664485432675
nhdhr_34126452,nhdhr_120018071,2.13387073353036,2.128831870664094,0.7664383561643836,0.622307986529975,2616.0,10.208427029232261,0.9295897371056504,0.5752844938548796,0.13613963039014376,3.271823103615379,17.3736,19560.2108,-0.033852747932883176,-0.022818560323868198,1,0.13613963039014376,131.0344827586207,5.986700657525581
nhdhr_34126462,nhdhr_91595845,2.3281926244455002,1.7673781680319365,0.47658636435207047,1.1066995977402168,370.0,14.172853065467375,0.21594467639002385,1.3768428068285405,0.05742642026009581,6.840713416078831,11.1064,11994.33552999999,0.43828526450630534,-0.05454698636291555,1,0.05742642026009581,147.04231319175977,12.696103680836377
nhdhr_34126579,nhdhr_45728298,1.8505933194131299,1.8818519657448203,0.5785703038891512,0.7169258670892306,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.03730321697467487,5.574680191620464,9.753599999999999,271142.29079999996,2.6519333151079536,0.1544221937236432,1,0.03730321697467487,114.28571428571428,35.45257699918401
nhdhr_34126801,nhdhr_34129366,1.6992588513628502,1.6412562003108715,0.5217957801920957,1.0008827368846736,820.0,17.761061550853057,0.7355218916987631,0.10690627496196603,0.06954140999315528,10.552713058969928,2.7432000000000003,13874.710369999986,0.26082506037690223,-0.012956116366980464,1,0.06954140999315528,78.26086956521739,8.712971761707266
nhdhr_34126978,nhdhr_34129366,2.86321297121703,1.998111686657903,0.4587348449063139,0.7644664470722186,820.0,17.761061550853057,0.7355218916987631,0.10690627496196603,0.021765913757700206,10.552713058969928,3.6768,46000.54925,-0.06042943877079665,-0.043458860088285256,1,-0.021765913757700206,121.01105845181675,37.361847221027254
