target_id,source_ids,pb0_rmse,pgmtl_rmse,n_obs_sp,n_obs_su,dif_max_depth,dif_surface_area,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_surface_area,perc_dif_sqrt_surface_area
nhdhr_151948642,nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120019294 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_105954753,1.8878065993071134,1.8352582486424747,1152.0,2835.0,12.757480000000001,150346491.503,-0.07330595482546204,78.64666493231722,177.11985439408826,120.94631968322886
nhdhr_151949390,nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_143249470 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_139269431,4.075019812071616,2.6801150343170255,690.0,1887.0,12.303999999999998,-5188263.766,-0.021834360027378596,47.59399659600805,81.22923571184592,42.44377209448315
nhdhr_151949888,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120018114,2.329108686020555,2.634821270707294,3977.0,6047.0,21.956000000000003,111880152.6372,-0.17364818617385347,109.11440214690391,197.80280469495264,172.32885645606294
nhdhr_74926427,nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_143249470 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_75654673,6.79490955519518,4.157473014530674,368.0,945.0,-20.0068,-33882660.0,-0.05893223819301846,87.72988379741284,80.45377163261224,42.0009737398549
nhdhr_74926457,nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120019854 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_120019638,3.8501894268383214,2.0319981757007306,220.0,972.0,12.496800000000004,-8827406.469999999,0.07645448323066395,37.104072398190056,53.875477272934425,27.444994941246637
nhdhr_74926527,nhdhr_nhdhr_120018133 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_120020240,1.6028070035789526,1.7551298012020293,514.0,898.0,-19.630040000000005,630043.3309999998,-0.15906913073237516,74.71217033274444,17.743867521650976,8.889460823511765
nhdhr_74926543,nhdhr_nhdhr_86274695 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120018133,3.374439288481919,1.9626301609569536,1618.0,2636.0,4.931799999999999,-1122530.3929999997,0.07522245037645459,26.135526573786038,34.21155487752646,17.23277437079821
nhdhr_74926703,nhdhr_nhdhr_86274695 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120019712,2.2891387239494185,1.8485124697526034,935.0,1302.0,-7.5649999999999995,-2193894.937,-0.021492128678986977,59.936458638693665,101.45691731883922,54.49462011590863
nhdhr_74926805,nhdhr_nhdhr_141288680 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_86275195,2.5762499723205883,3.9832187204540834,383.0,1241.0,-6.7056000000000004,-133648.38899999997,0.04626967830253248,34.37500000000001,11.338800884751207,5.673963439636673
nhdhr_74927813,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018133,3.952766667101393,3.935860449782935,1618.0,2636.0,15.239999999999998,1575888.351,0.12532511978097194,111.11111111111111,81.57047850229176,42.63901571813981
nhdhr_70333891,nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_139269431,2.934480547642726,2.246410513802981,690.0,1887.0,14.935199999999998,1103905.8339999998,-0.07980835044490076,60.8695652173913,34.059573616433845,17.155082120394038
nhdhr_77358322,nhdhr_nhdhr_143416561 : nhdhr_nhdhr_120019294 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120019513 : nhdhr_nhdhr_91692521,2.5631758677836154,1.7672485670230125,937.0,1140.0,17.223200000000002,21617016.25,-0.035592060232717326,127.6889771952196,106.38034617569198,57.60233677723142
nhdhr_120018091,nhdhr_nhdhr_121623126 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018059,2.7797594472811307,2.0466913713317885,802.0,1452.0,-3.6575999999999995,-389419.1061999999,-0.00944558521560579,41.37931034482758,40.40940059552226,20.41522386217211
nhdhr_120018120,nhdhr_nhdhr_86274823 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_91594833,3.0665418634529025,3.091963271851574,1280.0,1754.0,5.930400000000001,791610.9299999999,0.020260095824777613,50.838391112025526,98.6439098292221,52.753437679748075
nhdhr_120018135,nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_121839184,2.0247422935807613,1.7194949089484974,954.0,1164.0,6.2296,4131847.0020000003,-0.20869267624914445,121.79557362946743,165.2020149567464,105.65116839650206
nhdhr_120018136,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018049,2.7022811833251827,1.3360037605992812,1584.0,2349.0,7.620000000000001,290754.89340000006,0.06830937713894591,51.54639175257733,35.60266394913832,17.9446371483594
nhdhr_120018220,nhdhr_nhdhr_120020211 : nhdhr_nhdhr_34131807 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_120020343,2.6687987707284235,2.52907069932213,486.0,894.0,4.572799999999999,5477471.095000001,0.08405201916495553,52.64321237797016,84.90343955537188,44.55891360229059
nhdhr_120018226,nhdhr_nhdhr_120020334 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018114,2.868739535737537,2.1603276268400005,3977.0,6047.0,24.6992,110437491.102,-0.10506502395619433,131.72625650652787,192.7934920773319,152.2831115701989
nhdhr_120018233,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_141288680,1.92837897304102,1.2254842794342629,2357.0,3058.0,14.6328,59941.71730000002,0.11745379876796713,126.3234227701233,7.740684689064609,3.87179283077093
nhdhr_120020198,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_91594833,2.4953914326745688,1.9374836548461631,1280.0,1754.0,11.5824,-24500.5140000002,0.2017111567419576,131.0344827586207,2.0239172652470008,1.0119845416160216
nhdhr_120020200,nhdhr_nhdhr_120018049 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_121623126,3.096992331268435,1.5292307017174616,285.0,479.0,-0.6095999999999995,-366407.86919999996,-0.03189596167008901,7.407407407407401,45.27909529213295,22.937326142957705
nhdhr_120020225,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_152335372,2.317666494799426,1.5444080018795716,911.0,1631.0,15.218399999999999,1152621.4336,-0.01149897330595484,118.9792663476874,77.96741291045264,40.58934274266641
nhdhr_120020235,nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_120018129,2.062412011689193,1.2198095655689933,543.0,834.0,-1.2191999999999998,-162167.1059999999,-0.019301848049281256,21.052631578947366,14.419320626132942,7.219053551334531
nhdhr_120020236,nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_143416561 : nhdhr_nhdhr_120019712,1.9591292895846666,1.1030389018113922,935.0,1302.0,5.4864,585801.0053000001,0.004996577686516068,89.99999999999999,75.82765187099642,39.38403112918707
nhdhr_32671150,nhdhr_nhdhr_167256799 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_80005045,2.5878934960720392,2.0217094230064934,950.0,1521.0,-2.7432,-3106854.7550000004,0.03196440793976729,17.142857142857142,72.5965179366955,37.57980701969261
nhdhr_34130818,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_120018074 : nhdhr_nhdhr_120018090,3.1249131577362834,1.5636988927294841,672.0,997.0,-1.524,55372.9369,-0.03675564681724841,28.571428571428577,22.684901200740498,11.379167660255444
nhdhr_34131145,nhdhr_nhdhr_91685475 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018132 : nhdhr_nhdhr_120018074 : nhdhr_nhdhr_120020204,1.8008018173926397,1.316299519543699,577.0,797.0,-10.363199999999999,250602.33459999997,-0.10417522245037647,58.620689655172406,74.40542022439368,38.58758240605401
nhdhr_34132376,nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_121623126,2.5372415669671584,1.76887223243507,285.0,479.0,-3.6575999999999995,-46493.31260000006,-0.09151266255989055,37.49999999999999,7.160930676261724,3.5816135894176933
nhdhr_34132539,nhdhr_nhdhr_120018100 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_34131807 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120020204,1.838499728656004,1.5364490883340267,577.0,797.0,-16.1544,-619076.0880000001,-0.07789185489390826,78.51851851851852,80.22801560906375,41.87229402741003
nhdhr_34133487,nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_45722930,2.425724311013414,1.8973755467626758,547.0,1256.0,0.9144000000000005,388023.9582,-0.03702943189596175,3.5087719298245634,49.853532997484265,25.326486465887736
nhdhr_34242518,nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_91688455 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_86274695,4.395711803826152,2.97040310553751,716.0,1403.0,-1.828800000000001,565169.591,-0.09979466119096514,9.523809523809529,41.208760049886415,20.827833837279204
nhdhr_45338945,nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018094,3.1019452414351893,1.6253170520621305,251.0,377.0,2.5907999999999998,432724.23360000004,0.059479808350444974,79.06976744186045,94.27645744928171,50.0956508282693
nhdhr_91593573,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_91594827,3.6686642566158527,1.0625153460516101,102.0,145.0,0.5,15597.922190000012,-0.009240246406570951,13.333333333333334,19.138161134202424,9.591086808028193
nhdhr_91594453,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120019704 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_86274823,2.0055797446004284,1.6508194162991645,195.0,530.0,2.7432,184131.9978,-0.035797399041752165,43.90243902439024,40.95875932739148,20.6987330447361
nhdhr_91594459,nhdhr_nhdhr_120020387 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_34124239,2.269782880159121,1.4263276210097107,117.0,198.0,-0.45199999999999996,1147684.2772,-0.1956878850102669,13.805742211362245,134.03510741875758,76.93428125153899
nhdhr_91594761,nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_34129544,3.7819878128547364,1.8854093115553965,1974.0,3307.0,7.924799999999998,126387.44050000003,0.026488706365503156,33.33333333333333,17.153020001077504,8.592339729806339
nhdhr_91595175,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_120020218,2.103906098070953,2.6448632012069364,249.0,468.0,4.572000000000001,41961.8881,0.060917180013689176,58.82352941176472,40.87604333445516,20.65602973416668
nhdhr_91595965,nhdhr_nhdhr_91595845 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120020218,2.802620641310892,3.301953044868866,249.0,468.0,-7.315199999999999,74974.84367,-0.06064339493497606,53.33333333333332,87.0283023970781,45.79564262064578
nhdhr_91596049,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_86274823,1.998670008910902,1.387347475245088,195.0,530.0,3.6576,-35042.028500000015,0.01396303901437379,63.1578947368421,6.26711122392264,3.134325212791845
nhdhr_91598525,nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_86275133,1.5859694607471577,1.3155095699390618,131.0,383.0,3.9623999999999997,-2627141.9085999997,0.24709103353867212,78.7878787878788,138.7347345644812,80.64615969583411
nhdhr_120018423,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_70334209 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_143416561,1.8784756135387883,1.252866624289387,668.0,991.0,11.8842,321630770.39019996,-0.24681724845995895,116.40563016073583,198.97379702102626,180.69280777258004
nhdhr_121629875,nhdhr_nhdhr_120020844 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020800 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120019704 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_34124239,2.34272186693337,1.911153176628206,117.0,198.0,1.524,-9436651.432999998,0.1316906228610541,66.66666666666666,153.4808096593465,93.51949455583315
nhdhr_159101724,nhdhr_nhdhr_120020208 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_120018059 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_75474779,1.7790525363487266,1.7318195580209395,199.0,322.0,3.7,-2061152.6702,0.3196440793976728,110.44776119402985,152.97274102264106,93.03823886949185
nhdhr_32672239,nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020844 : nhdhr_nhdhr_120020206 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120019704 : nhdhr_nhdhr_86275195,2.2818011367512767,2.0334215109131772,383.0,1241.0,13.716,-4396282.692000001,0.4006160164271047,147.54098360655738,132.81824794261797,75.99812943200371
nhdhr_141288146,nhdhr_nhdhr_120019294 : nhdhr_nhdhr_105954753 : nhdhr_nhdhr_143416561 : nhdhr_nhdhr_120019371 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_143418891 : nhdhr_nhdhr_120020206,1.7819003078977227,2.1850648322834956,448.0,738.0,3.6575999999999995,-16704354.999999998,0.11095140314852842,40.0,80.31983679432949,41.92461920134426
nhdhr_155444180,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120020211,3.600084422431147,3.654969870633362,130.0,250.0,-2.1336000000000004,162219.5743,-0.031416837782340945,26.415094339622648,52.2908202097145,26.60818078149672
nhdhr_157076137,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_155635994 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_143249192,2.654733942929925,1.984194310587249,947.0,1335.0,17.6784,2500075.8359999997,-0.031348391512662555,89.23076923076924,67.59704816268095,34.82317134365396
nhdhr_70331641,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_70334209 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_34131807 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_45385910,1.9529971011816962,1.8399259304319822,1640.0,1906.0,-3.048,1353898.992,-0.13874058863791927,43.47826086956522,57.78461394678017,29.521825698354938
nhdhr_70332231,nhdhr_nhdhr_120018211 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_45722930,3.0083617747999765,1.8992708283980977,547.0,1256.0,10.363200000000003,-12496.047999999952,0.22470910335386718,48.57142857142859,1.2769469064272567,0.6384799601625123
nhdhr_68838259,nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_120020204,2.4676606889395583,1.9334047012479572,577.0,797.0,-7.5032,359483.55389999994,-0.08165639972621497,46.178085226853106,127.31122728592767,71.87728336719579
nhdhr_68838273,nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018107 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_34127708,2.1472455954079157,1.4101523870802173,345.0,584.0,8.1064,29125.005800000014,0.14339493497604383,89.54181946714974,13.12697190149486,6.570569985116467
nhdhr_75651475,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_34126002,3.4459423927181505,4.322944707421544,281.0,289.0,-1.524,-2752.265400000004,0.043052703627652344,22.22222222222222,2.4341338991979145,1.2171120225073444
nhdhr_76155937,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91685475,2.3813774031176984,2.0284238298013553,340.0,520.0,6.4008,71239.5319,0.11718001368925401,56.00000000000001,48.142990977689095,24.430677095173962
nhdhr_121858926,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_86274823 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018139,2.7330259847750282,2.5821619050548934,1123.0,1880.0,2.0920000000000005,18889.1767999999,0.14976043805612593,18.769065135474612,2.881327092650092,1.440738306925852
nhdhr_129223861,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_74924599 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_155635994,2.5531744308169757,2.3983535220685614,693.0,1519.0,-4.571999999999999,-7054573.547,0.06057494866529778,18.181818181818176,104.90168657062506,56.66057522140061
nhdhr_129225129,nhdhr_nhdhr_155635994 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_139269431 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_69886510 : nhdhr_nhdhr_121623043,2.0205530179993363,2.1591743168339255,1018.0,1464.0,-6.095999999999998,1694606.4109999998,0.002874743326488738,33.33333333333333,58.96821684796768,30.154344487346325
nhdhr_129226232,nhdhr_nhdhr_120019749 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120019371,2.745264653386266,2.774873154385866,1530.0,4065.0,-16.332419999999995,62388266.010000005,-0.001642710472279263,51.30207229033738,94.44410656875166,50.19669856597344
nhdhr_151870593,nhdhr_nhdhr_120020204 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_45722930 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34127708,2.2456555718210547,1.7589073853470245,345.0,584.0,-13.411200000000001,-223412.45249999998,0.04332648870636546,67.6923076923077,64.17312671671812,32.957892159881894
