test_nhdhr_120018078,nhdhr_120018070,2.4892832904299533,0.388827457299516,3.068579631517399
test_nhdhr_120018120,nhdhr_120018089,1.7349227335322233,0.6538038539668827,6.302994793788495
test_nhdhr_120018130,nhdhr_91688409,1.7272845862130286,0.30215351173597704,3.635432616884255
test_nhdhr_120018204,nhdhr_10596466,1.4933993673817216,0.6020686133900517,3.7148584360904446
test_nhdhr_120018220,nhdhr_120020343,1.1427752026894997,0.796013062202719,2.9000312996211384
test_nhdhr_120018233,nhdhr_120020844,1.6346643199567785,0.6869868651410178,2.8611818368186563
test_nhdhr_120018346,nhdhr_12162854,1.4393347112012649,0.9084969011606091,3.0156802674357404
test_nhdhr_120018493,nhdhr_166867866,2.8412367769029485,0.9525345590013646,3.826591244218165
test_nhdhr_120018510,nhdhr_120020343,2.9185029767259283,0.8823804580529515,2.9041805934829448
test_nhdhr_120019016,nhdhr_166867866,2.520005895481872,0.9287172387435044,2.917890435748005
test_nhdhr_120019024,nhdhr_120019371,2.502908557958387,0.9428762524496606,3.886165559267053
test_nhdhr_120019246,nhdhr_123271064,1.6126215357609213,0.8510048958377914,2.582152327377253
test_nhdhr_120019661,nhdhr_166868528,3.751420716159405,0.9510336597556958,3.10845556633203
test_nhdhr_120019716,nhdhr_143416561,2.44257829970199,0.6925823927001358,2.4294425378618345
test_nhdhr_120019732,nhdhr_1101590,3.7759189058233074,0.9570790589720035,4.5556548371607075
test_nhdhr_120019932,nhdhr_166867866,3.1898813218058786,0.9429718004122496,3.709910137254576
test_nhdhr_120020090,nhdhr_34243470,1.205800601227353,0.09212913705260413,3.418147678210825
test_nhdhr_120020236,nhdhr_86274749,1.416887670276044,0.41583767197389143,4.0752468990620105
test_nhdhr_120020567,nhdhr_152335372,2.0602140286328314,0.8263375968294001,3.5198857846840914
test_nhdhr_120020798,nhdhr_2349188,1.5044293469083672,0.8379844953524873,2.4616015479439883
test_nhdhr_120018088,nhdhr_1101590,2.396848696530567,0.8763470023319674,2.884093013
test_nhdhr_120019354,nhdhr_120019371,2.9978962740196087,0.903671729049865,4.724214475
test_nhdhr_121622394,nhdhr_120020354,2.252886902480412,0.9300270420639951,4.196566140756488
test_nhdhr_129225129,nhdhr_152335372,2.2076945233260745,0.7190491783372863,3.28418952215177
test_nhdhr_143249294,nhdhr_166867866,2.9456347830346465,0.8640014093324483,2.413346182
test_nhdhr_143251029,nhdhr_166867866,2.185013512673708,0.8956616248528213,2.21331135
test_nhdhr_69886284,nhdhr_143249192,2.0564316534597453,0.9476078671803696,2.036499549
test_nhdhr_69886444,nhdhr_143249192,1.8238925320897719,0.8982712785810332,1.710986537
test_nhdhr_70332035,nhdhr_120018459,2.926660792146697,0.5702133207793927,1.981477713
test_nhdhr_143250615,nhdhr_120018459,1.9087314241506517,0.6204556244407707,8.769664648745271
test_nhdhr_143418975,nhdhr_120020343,3.075861970253944,0.9126850868540933,2.9279049654570195
test_nhdhr_109981506,nhdhr_81002103,2.1363482897512633,0.7887076242297689,2.652366583
test_nhdhr_155636695,nhdhr_80005045,1.6955179707605885,0.8131679026525508,3.1212432750187995
test_nhdhr_155637270,nhdhr_74924599,1.893400974007723,0.8203817738280196,3.431154370044565
test_nhdhr_167258106,nhdhr_120020354,2.9966225487279723,0.9003554185150056,3.4605266551944003
test_nhdhr_45337659,nhdhr_120020204,1.4915186627028045,0.876237520291501,2.333950679
test_nhdhr_120018226,nhdhr_12160852,1.8629527541335986,0.7178627911351396,2.2703345
test_nhdhr_91597267,nhdhr_1101590,1.6412162630202753,0.883949037105454,3.075116178
test_nhdhr_34126579,nhdhr_120051922,1.8295512052635836,0.5096916488094824,7.231509638804439
test_nhdhr_34127389,nhdhr_34131807,3.8218960163940006,0.6562542610907796,4.218278119784531
test_nhdhr_34127672,nhdhr_91688409,2.08191913763915,0.7684852960643196,5.143132413549858
test_nhdhr_34127918,nhdhr_91685475,2.000485465276477,0.41634327994259157,2.866450531683603
test_nhdhr_34128205,nhdhr_120020204,2.0740079813881445,0.7944862853838489,1.9531761507048744
test_nhdhr_34128651,nhdhr_120018070,2.4657173700774386,0.4508878495836199,11.229838554803429
test_nhdhr_34130818,nhdhr_120020374,2.604521971600685,0.76263099277319,2.7167912932547833
test_nhdhr_34130988,nhdhr_1101504,1.8731273573528244,0.8015488722852186,3.5442652319436614
test_nhdhr_34131145,nhdhr_91688409,2.699105359655468,0.8810009843430728,8.447547602368244
test_nhdhr_34132376,nhdhr_1101504,1.4346181191259317,0.8954864535880749,4.2166133205088165
test_nhdhr_37647805,nhdhr_91690341,1.8646855564149114,0.5764637499987558,5.3625843178511365
test_nhdhr_45365491,nhdhr_86275195,2.1377157261501316,0.8948235895976135,2.660177901
test_nhdhr_45364805,nhdhr_120020218,2.2237462205565137,0.7439633095823659,4.230862495032962
test_nhdhr_45730422,nhdhr_12160852,1.774652143436967,0.389621699738537,4.859605306373681
test_nhdhr_58125641,nhdhr_13344284,1.8764067155333681,0.8901636358388464,3.222915807257253
test_nhdhr_58125935,nhdhr_120019294,1.8006317135420111,0.1299999701412617,2.2405866441486024
test_nhdhr_58125937,nhdhr_80005045,2.0097707506710067,0.9082281725158275,4.134015431766277
test_nhdhr_58126057,nhdhr_12162854,1.8475015106457995,0.7656845464109299,5.269682678076322
test_nhdhr_58126421,nhdhr_2723765,2.3268780531989535,0.8784809068297882,5.615278394866945
test_nhdhr_68840139,nhdhr_143249192,2.596883962597654,0.37379457785218134,5.138371580026324
test_nhdhr_69884058,nhdhr_143249413,2.906826757832192,-0.02298824262414517,4.678144871462164
test_nhdhr_70331641,nhdhr_120020343,1.829527144314604,0.7915342514563599,5.203315156457982
test_nhdhr_72863203,nhdhr_120020211,2.0288837918011433,0.6729890886217306,10.074229009694736
test_nhdhr_81642813,nhdhr_34127708,1.7144674368760526,0.8813592892027815,3.0330902348823443
test_nhdhr_91595057,nhdhr_91690129,2.043113627193874,0.5462765655682963,2.447862354145453
test_nhdhr_91595175,nhdhr_91595523,2.434280673405583,0.7093112484834249,3.474542651331681
test_nhdhr_91595755,nhdhr_91685475,1.7945668236260166,0.8014792018958308,4.524757895028607
test_nhdhr_91596049,nhdhr_120020204,1.3148336131876188,0.49295682127853124,5.039306994635772
test_nhdhr_91684103,nhdhr_1099526,1.9640896160294703,0.4180332845308844,3.27657294084055
test_nhdhr_91689407,nhdhr_120020226,2.7342261469280187,0.6922559371612899,2.6822333203622706
test_nhdhr_91691299,nhdhr_120020204,2.0554811778636934,0.5069665412931421,4.618597791358132
test_nhdhr_{4EA76133-68CD-4DA8-A82B-0B568CD9C9B2},nhdhr_120018129,1.1493443479956502,0.02768601745143725,2.0869869657123408
