target_id,source_id,rmse
nhdhr_105954753,nhdhr_120018090,3.35973679293615
nhdhr_105954753,nhdhr_120018074,4.25408886234015
nhdhr_105954753,nhdhr_120020210,3.44549514500105
nhdhr_105954753,nhdhr_120020387,3.67031329639904
nhdhr_105954753,nhdhr_120018084,7.05500366407913
nhdhr_105954753,nhdhr_120020373,5.80589828534402
nhdhr_105954753,nhdhr_120020402,7.45436899440374
nhdhr_105954753,nhdhr_75474779,4.98183859441847
nhdhr_105954753,nhdhr_69886510,3.0835241584046
nhdhr_105954753,nhdhr_91593827,4.33731350039334
nhdhr_105954753,nhdhr_120020211,3.1718497947258
nhdhr_105954753,nhdhr_32672122,3.38996005669863
nhdhr_105954753,nhdhr_91688775,2.87401947284592
nhdhr_105954753,nhdhr_120018089,6.50192014188093
nhdhr_105954753,nhdhr_120020208,3.47826519085251
nhdhr_105954753,nhdhr_120018132,2.87774073113485
nhdhr_105954753,nhdhr_120018126,4.02417273070085
nhdhr_105954753,nhdhr_120020204,6.09954315785424
nhdhr_105954753,nhdhr_120018097,4.60549144692449
nhdhr_105954753,nhdhr_120020805,4.96876416675354
nhdhr_105954753,nhdhr_120017989,4.27238031400771
nhdhr_105954753,nhdhr_120018070,4.14896988665335
nhdhr_105954753,nhdhr_155442829,2.8094809870592
nhdhr_105954753,nhdhr_120018094,3.3250390475080698
nhdhr_105954753,nhdhr_45728298,3.15899374408492
nhdhr_105954753,nhdhr_86274823,3.19771291638617
nhdhr_105954753,nhdhr_86275133,2.99114140372278
nhdhr_105954753,nhdhr_166870380,2.7496462237377
nhdhr_105954753,nhdhr_120018102,2.88293935169156
nhdhr_105954753,nhdhr_86274749,2.65190108338677
nhdhr_105954753,nhdhr_120018345,2.75960194081398
nhdhr_105954753,nhdhr_91594687,3.42163662786401
nhdhr_105954753,nhdhr_121623126,3.03200074899033
nhdhr_105954753,nhdhr_34131278,3.29924470113619
nhdhr_105954753,nhdhr_34130604,3.28255771085944
nhdhr_105954753,nhdhr_120018139,2.82762984862398
nhdhr_105954753,nhdhr_34119747,3.14265575698364
nhdhr_105954753,nhdhr_91597877,3.12455327034823
nhdhr_105954753,nhdhr_120019849,5.20655309940098
nhdhr_105954753,nhdhr_120020199,3.11536424293073
nhdhr_105954753,nhdhr_120018059,3.09870797300268
nhdhr_105954753,nhdhr_34129544,3.16879186640377
nhdhr_105954753,nhdhr_141288680,2.93072344860561
nhdhr_105954753,nhdhr_91688455,4.81558262970779
nhdhr_105954753,nhdhr_139268769,2.79968171511191
nhdhr_105954753,nhdhr_91684979,2.76206080929218
nhdhr_105954753,nhdhr_137059882,3.72109009162606
nhdhr_105954753,nhdhr_120020334,3.07751622508616
nhdhr_105954753,nhdhr_91684663,3.61257847729891
nhdhr_105954753,nhdhr_120018124,6.85034283489391
nhdhr_105954753,nhdhr_120018081,3.30682797353415
nhdhr_105954753,nhdhr_120018049,3.22668699248533
nhdhr_105954753,nhdhr_45722930,3.31494587779288
nhdhr_105954753,nhdhr_120018129,2.86283404366873
nhdhr_105954753,nhdhr_120019712,2.90963616476517
nhdhr_105954753,nhdhr_86275195,3.39164738264791
nhdhr_105954753,nhdhr_91691877,3.34744662357991
nhdhr_105954753,nhdhr_143249413,2.79157250286963
nhdhr_105954753,nhdhr_91683191,3.11729533742239
nhdhr_105954753,nhdhr_47726570,2.66497986784183
nhdhr_105954753,nhdhr_70334209,4.19895852814871
nhdhr_105954753,nhdhr_120018140,3.16820416319149
nhdhr_105954753,nhdhr_91594833,3.2426001972474
nhdhr_105954753,nhdhr_37648633,3.62385929028623
nhdhr_105954753,nhdhr_34124239,3.68777398868192
nhdhr_105954753,nhdhr_120019850,4.64129669937724
nhdhr_105954753,nhdhr_120018018,3.47829992586866
nhdhr_105954753,nhdhr_120018006,4.02333674427315
nhdhr_105954753,nhdhr_70331799,4.9576051594432204
nhdhr_105954753,nhdhr_120020242,3.98220749712465
nhdhr_105954753,nhdhr_167256799,3.44593110135562
nhdhr_105954753,nhdhr_86274695,3.18843340211469
nhdhr_105954753,nhdhr_120018100,3.1174561398058
nhdhr_105954753,nhdhr_167256807,2.90987971278396
nhdhr_105954753,nhdhr_69886156,3.18548361268699
nhdhr_105954753,nhdhr_34119718,3.31738158988534
nhdhr_105954753,nhdhr_121622699,3.33311538712279
nhdhr_105954753,nhdhr_152335372,3.11306625216479
nhdhr_105954753,nhdhr_37649149,3.05900202719982
nhdhr_105954753,nhdhr_120020844,3.99868190131318
nhdhr_105954753,nhdhr_120020800,4.0212709400508
nhdhr_105954753,nhdhr_72862895,3.60118240276127
nhdhr_105954753,nhdhr_45730390,3.04778913953439
nhdhr_105954753,nhdhr_120019704,2.75879371765143
nhdhr_105954753,nhdhr_34243470,2.92413189435622
nhdhr_105954753,nhdhr_81002103,5.95049117444519
nhdhr_105954753,nhdhr_80005045,2.6892667998853
nhdhr_105954753,nhdhr_120018133,3.08317446250572
nhdhr_105954753,nhdhr_45385910,2.77749121771692
nhdhr_105954753,nhdhr_121860894,2.74493922081235
nhdhr_105954753,nhdhr_155635994,2.55957942822774
nhdhr_105954753,nhdhr_120018211,3.09254632687041
nhdhr_105954753,nhdhr_120018364,3.07951668497107
nhdhr_105954753,nhdhr_151949699,2.82404906805827
nhdhr_105954753,nhdhr_121623043,3.20004515874433
nhdhr_105954753,nhdhr_139269431,3.45393678752945
nhdhr_105954753,nhdhr_120020240,2.54063411766657
nhdhr_105954753,nhdhr_120018379,3.5653644846579
nhdhr_105954753,nhdhr_123271064,2.8016240890836
nhdhr_105954753,nhdhr_75651507,2.74056888434315
nhdhr_105954753,nhdhr_58125473,3.20588597295574
nhdhr_105954753,nhdhr_120018032,2.82440158161952
nhdhr_105954753,nhdhr_121839184,2.9577912447438
nhdhr_105954753,nhdhr_120018459,5.22261963853697
nhdhr_105954753,nhdhr_143249192,3.56393029296261
nhdhr_105954753,nhdhr_120018146,2.72052453128708
nhdhr_105954753,nhdhr_151951149,2.66659064948852
nhdhr_105954753,nhdhr_74924599,3.64653543172472
nhdhr_105954753,nhdhr_120017988,2.96129306823309
nhdhr_105954753,nhdhr_120019636,2.74430065600194
nhdhr_105954753,nhdhr_120018307,3.41599994783674
nhdhr_105954753,nhdhr_120019854,2.62425711055932
nhdhr_105954753,nhdhr_120020354,3.0225354353614
nhdhr_105954753,nhdhr_120019749,3.0849046429433
nhdhr_105954753,nhdhr_120020343,3.19958520215593
nhdhr_105954753,nhdhr_166870310,2.68724220351095
nhdhr_105954753,nhdhr_120019638,3.17208668309569
nhdhr_105954753,nhdhr_120020206,2.68623169014971
nhdhr_105954753,nhdhr_143249640,3.12127358153737
nhdhr_105954753,nhdhr_69886228,2.7998638889838
nhdhr_105954753,nhdhr_166867866,3.22017295967995
nhdhr_105954753,nhdhr_58124875,2.74918373985162
nhdhr_105954753,nhdhr_120020836,2.71249572225249
nhdhr_105954753,nhdhr_75654673,2.67249779968038
nhdhr_105954753,nhdhr_120018590,2.5447421843999
nhdhr_105954753,nhdhr_155445200,2.85087872883483
nhdhr_105954753,nhdhr_91692521,3.26409108775119
nhdhr_105954753,nhdhr_143418891,2.57224909929643
nhdhr_105954753,nhdhr_143249470,2.73196399072166
nhdhr_105954753,nhdhr_126212479,2.70565000706288
nhdhr_105954753,nhdhr_143398250,2.78582551719385
nhdhr_105954753,nhdhr_143396594,2.83119035478324
