target_id,source_id,pb-mtl_rmse,predicted_rmse,spearman,meta_rmse
nhdhr69546831,nhdhr120019636,1.86407655881702,1.771323480401984,0.7692961738308927,0.7192195934926497
nhdhr69547885,nhdhr143396594,2.29241692737744,-1.397492952612288,0.0622461029759093,1.417516225961707
nhdhr69547949,nhdhr151949699,2.28311661859669,1.942088240232869,0.5067981420248779,0.5953743422077903
nhdhr91681839,nhdhr120020800,1.63188172352346,1.4852494851857898,0.43602975909305614,0.6610417720119441
nhdhr{4F6A1C28-CFA9-45C9-B597-E2E6526275B8},nhdhr34131191,2.73894819116452,2.079881160230568,0.6070382616910721,0.5035077846779432
nhdhr{62B48949-8CCC-4BA3-989E-AA1FE86C363D},nhdhr120020343,2.54215808190615,2.1496459708872724,0.5632301999685089,83.29879089916217
nhdhr120018085,nhdhr45728298,2.7919920428235296,2.357388884599629,0.881392694063927,0.5150082257426167
nhdhr120018092,nhdhr91595845,2.2895803943244903,2.361750961454175,0.8891985514092268,0.7947300109125816
nhdhr120018098,nhdhr120020343,1.9982289462045801,1.7512388636724172,0.5691505274759879,0.5022526034743721
nhdhr120018103,nhdhr34129544,2.2755319588379703,2.5846720097065212,0.6125177137458667,1.8574411164180047
nhdhr120018106,nhdhr81002103,2.5074930328425697,2.069506183291369,0.20469217446071483,1.6280599653454408
nhdhr120018182,nhdhr120018459,3.0960277288190605,0.45968267390187545,0.08061328924578806,0.7044570187605024
nhdhr120020207,nhdhr120020343,1.4757953330306297,1.1437542916248613,0.5053967879074162,0.5352329555851382
nhdhr120020212,nhdhr81002103,1.99236097163255,1.760585782670838,0.6196189576444654,0.8860181732076983
nhdhr120020213,nhdhr120020343,1.6369656415158897,1.5421932551349542,0.657144544166273,0.5454529176958262
nhdhr120020220,nhdhr139268769,1.8603545144781102,1.803640555901154,0.5779168634860652,0.6732462813686176
nhdhr120020245,nhdhr81002103,2.1263553309733303,1.8619862191604384,0.753330184222957,0.9179037037882166
nhdhr120020246,nhdhr120020343,2.02078279036567,1.2391857093440763,0.3983073531727287,0.3928811158303538
nhdhr120020250,nhdhr120020343,1.75720806277923,1.3611854283491884,0.5352897181546212,0.5267046893592583
nhdhr120020396,nhdhr126212479,2.9135052558660197,1.3676398659964175,0.5500078727759408,0.6762151589975003
nhdhr120020398,nhdhr34119718,2.71505863934923,1.0997441348724062,0.44256809951188786,0.6894417636580505
nhdhr32732186,nhdhr80005045,3.4460357624493905,2.0955299361075803,0.13210124389859862,1.747457781170788
nhdhr34129232,nhdhr34129366,1.83667792665949,1.7032137997170558,0.5704298535663674,0.9725157481416379
nhdhr34130157,nhdhr139268769,1.86272001784829,1.8350998234076736,0.5796606833569516,0.4318836623931787
nhdhr34130613,nhdhr47726570,1.9099733451865102,2.5438416162137543,0.9720201543064083,0.6988182381175722
nhdhr34130988,nhdhr80005045,1.6925644918140599,2.034451536670995,0.7900999842544479,0.6907248262441835
nhdhr34131552,nhdhr141288680,2.24193817753643,1.5528387201227014,0.9768658478979687,0.6569550216815335
nhdhr37648599,nhdhr70334219,2.08824978488948,1.7639988297200608,0.5927294914186741,0.5099713664841419
nhdhr37648997,nhdhr86274749,2.13782285425258,-0.3485293530713513,0.044831522594866946,0.8930163324587279
nhdhr91593815,nhdhr91595845,2.07202519219288,1.9256490448745867,0.6743190048811211,0.6925018352861968
nhdhr91594493,nhdhr120020343,1.74774171172989,1.4586829111215114,0.4835458982837348,0.47156734282806995
nhdhr91595431,nhdhr34129366,2.46437437208161,2.154630318970225,0.5057786175405448,0.48303365833718426
nhdhr91595565,nhdhr120020367,3.0351599078035,2.2355315385970025,0.5874901590300738,0.7252988675917332
nhdhr91595713,nhdhr34131191,2.91771045705056,1.8031181867583836,0.6428712013856085,0.5481718981579605
nhdhr91595755,nhdhr91685475,2.8790655772674603,2.991102611550345,0.9425366084081246,1.2327103758647917
nhdhr91595863,nhdhr34129366,2.16003666312104,2.3159621938957025,0.7179814202487798,1.0870110221317266
nhdhr91596605,nhdhr120019849,2.4972941298370896,1.9523661205371066,0.6482246890253504,0.38348203617099874
nhdhr91597015,nhdhr143249864,2.9304536608045,2.448634679832303,0.7558730908518343,0.6769109419045146
nhdhr91597227,nhdhr34127708,2.81327966964519,2.522836489221304,0.7902220122815304,1.0618838453861479
nhdhr91597267,nhdhr81002103,2.76509382616134,1.7176205769264967,0.8970201543064084,0.5480967472125089
nhdhr91692157,nhdhr120019849,2.51309388474479,1.9494720832881323,0.582549992127224,0.42674536021211434
nhdhr91692247,nhdhr47726570,1.7566534805204999,2.679503960576384,0.9669579593764761,0.8675167339048954
nhdhr91692261,nhdhr34131191,2.7298086782349302,1.9529648223229918,0.5392969611084868,0.5603550665412181
nhdhradfdf197-9f62-4650-8866-676709b89aee,nhdhr143416561,3.08650785860032,1.5750892605334066,0.6596835144071799,1.3058019673213035
nhdhr80004215,nhdhr143249192,2.36608726144702,2.4989839244812604,0.9438395528263264,0.8324902504090745
