target_id,source_id,predicted_rmse , n_obs ,  obs_temp_mean ,  obs_temp_skew , obs_temp_kurt ,        obs_temp_mean_airdif ,  dif_max_depth ,  dif_surface_area ,        dif_sw_mean_au ,  dif_ws_mean_au ,  dif_lathrop_strat , dif_glm_strat_perc ,  ad_glm_strat_perc,         perc_dif_max_depth ,  perc_dif_surface_area
nhdhr_80998817,nhdhr_120020805,1.6801021553525621,2557.0,14.021975894813735,0.5568270408593822,0.9317528276318896,8.688171965268797,0.9144000000000005,21841.742992655025,10.593434528412956,-0.563715643539874,0,0.033055630206933584,0.033055630206933584,6.5934065934065975,4.853702223870676
nhdhr_80999011,nhdhr_141288680,1.2992141300376376,6870.0,12.013991283565304,0.7688528339178602,0.4206242964915967,3.9103879589935673,-2.436,262652.9613714671,13.332163826023105,-1.1132652733949038,0,-0.14317387798978776,0.14317387798978776,12.10855949895616,39.026219379520974
nhdhr_80999353,nhdhr_47726570,1.1414973760456315,2089.0,9.989195238095238,1.152617978812282,0.029293334744418864,4.839533526212944,-3.962399999999999,-274056.96323129,12.13269054293147,-0.037981976216215685,0,-0.003493684493415694,0.003493684493415694,12.560386473429949,20.31544582885617
nhdhr_81001677,nhdhr_120020226,-0.17157246842382579,139.0,22.11467105263158,1.3505206906134049,2.340819504687036,14.78120166503155,-3.2004,-4919800.500341127,9.74816971859451,-1.1892163468410981,0,0.2310534802472453,0.2310534802472453,89.36170212765957,187.21033380410853
nhdhr_81002349,nhdhr_91688455,1.7302013105920315,4721.0,12.644940978077571,0.6994175564240687,0.7859468496565021,5.864104049291208,14.325600000000001,416983.598759309,4.439034761696348,-1.228960244468102,1,0.1738108035474335,0.1738108035474335,110.58823529411765,67.99914780087295
nhdhr_81002367,nhdhr_91691877,1.6862250692275202,1967.0,11.751664129883308,0.7101148296973225,0.9593755065166008,4.884518814024143,26.850550000000002,-806075.0572255501,1.6124155528951007,-1.1319227400728118,0,0.29884439666756246,0.29884439666756246,107.49023450205719,55.886364303392085
nhdhr_81002965,nhdhr_45730390,1.7867765794279555,992.0,16.129629258517035,0.09860816167176181,0.2651852677995663,9.329273395450013,17.0688,2251241.338397761,14.047561612629153,-0.473392159697557,0,-0.03923676431066914,0.03923676431066914,124.44444444444444,189.78153198315474
nhdhr_81003105,nhdhr_75653667,1.2046671369080764,781.0,12.172179974651458,0.8135218181682241,0.4817342728289056,5.57996833086565,9.144,-228065.450536486,11.783116177923944,-0.7719636902697724,1,0.2248051599032519,0.2248051599032519,120.0,61.85520020650899
nhdhr_81003327,nhdhr_120018459,2.1654183415032557,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,-1.2192000000000007,3723058.21107853,5.20928736506815,-0.4893721242752598,-1,-0.2837946788497715,0.2837946788497715,12.500000000000005,128.15802986075659
nhdhr_81003807,nhdhr_34130604,2.1792363895223836,5404.0,11.657651983982527,0.7687883486768268,0.6422560875140673,4.430168821083986,3.048,500203.9831192511,5.718515503233732,-1.1776860370394302,0,0.0003359312012900517,0.0003359312012900517,22.22222222222222,121.1900424829732
nhdhr_81003817,nhdhr_126212479,0.7154514357897171,323.0,19.61073985680191,0.8438125830570079,1.0325994864462995,12.273942654336555,1.2192,43321398.47888264,21.212807313712148,-0.4885783325094044,0,-0.16117979037893038,0.16117979037893038,50.0,194.77483188891992
nhdhr_81003887,nhdhr_120018459,0.970872922260576,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,5.4864,4351778.646468451,11.582478345687008,-0.4832637014557095,0,-0.16487503359312006,0.16487503359312006,85.71428571428571,167.97743466550742
nhdhr_81004161,nhdhr_120018459,1.347473181882958,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,0.0,3168191.0402455805,6.6017840083164,0.09321003735972244,-1,-0.2576592313894114,0.2576592313894114,0.0,99.55081751865296
nhdhr_81004193,nhdhr_120020226,0.5175913587257325,139.0,22.11467105263158,1.3505206906134049,2.340819504687036,14.78120166503155,-1.8005419999999999,-936128.1214400961,11.142614433631621,-1.118890641862155,0,0.1325584520290244,0.1325584520290244,62.486903390664004,147.16281431555325
nhdhr_81632411,nhdhr_139269431,2.3112054708663794,3066.0,10.869980519480519,0.8318427629982164,0.6627042791045037,3.3176453732043267,8.229599999999998,1222972.4738128502,-3.693554841693782,-0.478554370599098,0,-0.13081160978231654,0.13081160978231654,29.50819672131147,38.43928087511655
nhdhr_81632514,nhdhr_139269431,2.1328002930281142,3066.0,10.869980519480519,0.8318427629982164,0.6627042791045037,3.3176453732043267,-4.876800000000003,826153.73299964,-3.693554841693782,-0.478554370599098,0,-0.24180327868852458,0.24180327868852458,14.159292035398238,24.442570230432
nhdhr_81632554,nhdhr_34129544,2.4390687416019494,5810.0,11.243505189722647,0.6654084844720474,0.933456950328662,4.035156697839519,10.9728,357162.76357931097,-6.903778602818136,-0.6266646310483108,0,0.040983606557377095,0.040983606557377095,49.31506849315068,57.47381814829875
nhdhr_81632591,nhdhr_45730390,2.432633742881499,992.0,16.129629258517035,0.09860816167176181,0.2651852677995663,9.329273395450013,-3.048000000000002,-1815553.98858255,-4.635324554432685,-0.23810522213197594,0,0.04756785810266062,0.04756785810266062,12.820512820512828,56.39022287779386
nhdhr_81632962,nhdhr_120018114,1.870214675977379,11422.0,14.450159064891244,0.3841499669791436,0.9913736182605315,7.390822242644685,18.6032,110341160.78390297,-1.541485408075772,-0.5750393421706583,0,-0.11119322762698203,0.11119322762698203,85.34204345273048,192.46349647936515
nhdhr_81633056,nhdhr_155635994,2.1095301983636143,2212.0,14.170081264108353,0.6492587384660081,1.022788316525949,5.033986300198212,4.267199999999999,327695.36658424,4.635833674084779,-0.5639423748610111,0,-0.08781241601719969,0.08781241601719969,20.588235294117645,10.801469014579073
nhdhr_81633511,nhdhr_34124239,0.9676716684739791,354.0,20.2922969837587,0.717115436258043,0.23029280363887317,13.278638654181876,-0.6095999999999999,-936898.8798628098,0.26126628122472084,-0.5267515109777317,0,0.09688255845202903,0.09688255845202903,18.18181818181818,49.34817852836112
nhdhr_81633594,nhdhr_34124239,0.8961838998994611,354.0,20.2922969837587,0.717115436258043,0.23029280363887317,13.278638654181876,-0.952,-2896767.3948279805,0.26126628122472084,-0.5267515109777317,0,0.09298575651706531,0.09298575651706531,27.014755959137343,100.6352337113442
nhdhr_81640527,nhdhr_34124239,1.0378650206576356,354.0,20.2922969837587,0.717115436258043,0.23029280363887317,13.278638654181876,0.6095999999999999,335728.68281088,-0.8402445925953828,-0.02222083148385723,0,0.005979575382961566,0.005979575382961566,22.22222222222222,26.597969318802296
nhdhr_81640669,nhdhr_32672122,1.7420107554912185,3865.0,14.405997587454765,0.21013084162090526,1.1007087992102822,6.733178831266315,5.8392,12034.15036372299,1.3481410689383324,0.5236651274904149,1,0.03500403117441542,0.03500403117441542,98.64180012162984,3.314516564614304
nhdhr_81640865,nhdhr_47726570,2.51889058758031,2089.0,9.989195238095238,1.152617978812282,0.029293334744418864,4.839533526212944,17.3736,963237.4822170689,-1.020705558166867,0.8492409415546476,0,0.03722117710292938,0.03722117710292938,83.2116788321168,131.8851836661051
nhdhr_81641151,nhdhr_34124239,1.1267350980370423,354.0,20.2922969837587,0.717115436258043,0.23029280363887317,13.278638654181876,0.0,-114118.06001991988,-1.4054945666624974,0.005103215043874787,0,-0.004971781779091633,0.004971781779091633,0.0,7.673568500492982
nhdhr_81641497,nhdhr_34124239,1.2647279135029623,354.0,20.2922969837587,0.717115436258043,0.23029280363887317,13.278638654181876,1.248,951654.946997863,-1.075261990179257,-0.08327004579795583,0,0.017401236226820715,0.017401236226820715,51.48514851485149,99.72584448500554
nhdhr_81642745,nhdhr_34119718,0.8799021377226807,151.0,20.961111111111112,1.2543572013624849,1.8729390167781208,14.280818782856615,0.42106699999999986,877578.7595301131,-0.5953901539118363,0.01216464557793051,0,-0.04064767535608704,0.04064767535608704,32.129434310530776,62.46409962347086
nhdhr_81642813,nhdhr_120019849,2.6476219626041866,5058.0,7.63899942274389,1.3709618869473552,0.9605386769623343,0.8087050504315192,4.876799999999999,296809.57863768004,1.8915330491049644,0.05470170311499167,0,-0.009002956194571365,0.009002956194571365,21.91780821917808,52.267093377228555
nhdhr_81643237,nhdhr_126212479,1.4179985786613751,323.0,19.61073985680191,0.8438125830570079,1.0325994864462995,12.273942654336555,2.048,43735515.24995115,10.409207992409904,0.6031950862083648,0,-0.26639344262295084,0.26639344262295084,101.18577075098814,198.4844962934834
nhdhr_82552060,nhdhr_120018114,1.7417436557239991,11422.0,14.450159064891244,0.3841499669791436,0.9913736182605315,7.390822242644685,20.736800000000002,109116026.31199582,-4.916092268692694,-0.44007198471063624,0,0.09755442085460891,0.09755442085460891,100.02508248277992,188.31445152167183
nhdhr_82552110,nhdhr_45722930,2.608141166862211,2253.0,12.985797291393622,0.27524315790873766,1.1958246159198958,6.858262359508087,12.496800000000002,660257.5677606009,-3.1131716028508833,0.040115732070045595,0,0.02196990056436432,0.02196990056436432,61.654135338345874,102.81005249769662
nhdhr_82552718,nhdhr_74924599,2.4053040021605607,1112.0,13.61718525179856,0.17124782253151696,0.8171051368938462,8.239651474511712,-0.5756799999999984,3323707.2756774,-12.935238199568289,-0.47991511179660407,0,-0.0026874496103198586,0.0026874496103198586,2.1695479404972176,104.80559882255906
nhdhr_82552852,nhdhr_120018459,1.660523674242334,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,-0.8559999999999999,3410835.2887048107,-3.5922793668205486,-0.024797684181318225,-1,-0.19866971244289167,0.19866971244289167,8.942749686585875,111.42281799579368
nhdhr_82552878,nhdhr_120018114,2.0755428136467327,11422.0,14.450159064891244,0.3841499669791436,0.9913736182605315,7.390822242644685,17.384,108829586.13965125,-4.702928937894114,-0.4562783187624868,0,0.010548239720505226,0.010548239720505226,77.57943591574438,187.35701395720855
nhdhr_82553244,nhdhr_120018114,1.351755009012316,11422.0,14.450159064891244,0.3841499669791436,0.9913736182605315,7.390822242644685,21.346400000000003,109541700.17948182,-4.702928937894114,-0.4562783187624868,0,0.03130878796022574,0.03130878796022574,104.50192883858462,189.7460585879884
