target_id,pgdtl_rmse,pb0_rmse,improve_over_pb0,mean_predicted_rmse_ensemble,minimum_predicted_rmse_ensemble,K_d,SDF,fullname,glm_uncal_rmse_third,glm_uncal_rmse_full,latitude,longitude,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_120019831,3.195032893,3.603828948,0.4087960555,2.505099769,2.292792481,0.5861097,1.744911165,Grass Lake,3.699977328,3.603828948,45.33014486,-94.11285241,10.668,372508.0767,167.4570281,83.06044716,292.6207706,62.61688798,6.800355863,13.06780379,73.86480306,13.20318187,4.738895428,1.664502957,0.001834910885,0.005522635414,0.002317561605,0.01315219116,109.5042999,45.51685249,228.148476,38.67058427,-8.769474497,7.051886795,84.82483381,8.961316371,4.694393829,1.643781181,0.000159558811,0.001164719288,0.006191351629,0.02004291193,225.7861426,66.38384265,309.1964654,43.68311598,11.70930029,7.448841844,66.56536185,12.45359523,5.017210634,1.73841242,0.002694683698,0.006314839113,0.0006225980911,0.006616237236,233.2298736,57.25831668,359.2780927,30.03963551,20.92297893,4.164498001,69.73074443,10.28356961,4.327576159,1.443747277,0.003232756486,0.007426041412,0,0,96.45651521,40.7743413,270.4576161,44.34687865,2.597353577,8.699459287,74.6633891,12.90293439,4.930749474,1.734773612,0.001168548232,0.004269640479,0.002589488627,0.0152810362,227,24,0,43,184,0,0.4465989108,18.2549891,4.729846937,-0.4116051028,-0.2541225748,322,18.31881367,0,0.2960225746,4.605454188
nhdhr_120019774,2.31982532,3.603474392,1.283649072,2.449955664,2.288512709,0.8847326,1.114920424,Eden Lake,4.629575975,3.603474392,45.35152489,-94.52819663,22.86,1099954.985,166.8866901,82.63293557,291.2676494,62.29795003,6.859757376,13.10107536,72.84544175,13.68011212,4.599362256,1.61254785,0.001844771533,0.00574969426,0.002287253092,0.01335286398,108.6907499,43.51519472,227.303504,38.20979152,-8.642945422,7.243107359,84.58185526,8.785225941,4.521091078,1.584289079,0.0001614874595,0.001286454389,0.00605088595,0.02016237002,224.5721997,64.59233962,307.9081896,43.8974615,11.73646978,7.566228564,64.91098404,13.21201677,4.903158973,1.688828927,0.002729703924,0.006444443218,0.000637591996,0.007013892095,234.2418573,56.57323608,357.5405764,29.92203551,20.93110728,4.235613415,68.60854472,9.930487452,4.218970173,1.396238024,0.003279783005,0.007894710675,0,0,95.12687158,39.93732657,268.9282029,44.01341361,2.676161496,8.84090148,73.62183133,13.45176751,4.766452752,1.684841573,0.001121190245,0.004344736759,0.002592036182,0.01568464377,614,46,0,218,368,28,0.3678387921,14.24624545,5.617031928,0.1624424592,-0.9826932897,320,18.3026756,0,0.1580892233,4.511100949
nhdhr_81641151,3.143899212,3.599331056,0.4554318438,1.299753218,0.9948382001,2.593152,2.006052347,Long Lake,1.434946539,3.599331056,45.47435639,-93.34527836,3.048,1544216.667,166.1708866,83.28814147,293.6488432,62.52774917,6.726047555,12.9653085,74.62771354,12.52411482,4.333434909,1.580972354,0.001945828047,0.005600311105,0.002453345446,0.01345941799,108.4459499,45.49483055,229.4313014,39.2713167,-8.716866759,6.975094354,84.48422156,8.879797728,4.257771201,1.571430193,0.000179506027,0.00120734188,0.006571065951,0.02048595067,223.9583898,66.63226631,309.655284,43.35464072,11.53690476,7.340829421,68.01552153,11.72008454,4.600107672,1.649330547,0.002698472775,0.005988580113,0.000599743108,0.006676027905,232.4273436,57.97450695,360.0684654,30.28366961,20.81233773,4.17115785,70.5622442,10.29952909,3.977372395,1.3692189,0.003553985936,0.007830051232,0,0,94.98848574,41.19655228,272.0668717,44.70642216,2.534122986,8.57710586,75.76238808,12.13920368,4.510560418,1.648916734,0.001260318334,0.004298889136,0.002785331057,0.01564484113,101,65,22,25,50,4,0.323211455,18.24255391,8.699759195,-0.6137893918,-0.4905316014,322,18.33702979,0,0.3648884708,4.220238935
nhdhr_155636693,2.463355635,3.594714036,1.131358401,3.033581472,2.518507344,0.4713711,1.293945837,Twin Lakes,3.116427945,3.594714036,42.03396597,-86.04733127,16.4592,247604.3674,183.810045,96.96463981,308.2781326,56.83691879,9.657795802,10.81464698,77.68933335,9.661707301,4.981655467,1.882333547,0.002466971568,0.006052704307,0.002857497231,0.01365578527,109.2504198,47.9854148,254.1666542,38.128378,-2.904275513,5.818915017,84.13481722,8.183767294,5.584153276,1.951003488,0.00112454738,0.004065040471,0.00873109325,0.02292626876,252.4718565,77.34589445,317.9975787,44.71921912,12.73201069,7.105587807,74.50550651,8.913657681,4.957736381,1.795629976,0.003020772219,0.006231958539,0.0003608685055,0.004269273502,263.1724106,62.84600078,365.5003799,32.90034548,21.52769443,3.773526816,74.39354149,8.648331366,3.956918716,1.308179683,0.003116076624,0.007016962273,0,0,104.6145676,49.6173967,292.6618482,42.48212331,6.68085307,7.139079938,77.92586015,9.485816894,5.477768466,1.95429302,0.002570118335,0.006234536485,0.002500624831,0.01278499952,356,22,0,112,244,0,0.4770051762,15.63261416,5.850470186,0.5047051573,-1.158941634,339,15.1100233,0,0,4.06577751
nhdhr_80004325,2.225726112,3.594053531,1.368327419,2.775100267,2.166146154,0.5150569,1.195152857,Forest Lake,3.524282947,3.594053531,47.23846502,-93.54818472,9.6,155575,158.5290009,85.24439038,285.8324883,61.50851754,4.863365678,13.16395933,75.16395313,12.09387662,4.882685244,1.681481937,0.001597057737,0.004818476508,0.00233320915,0.01166479188,97.28166179,45.86577072,222.128893,38.89405026,-10.77296283,7.185092216,84.96661982,7.359444396,4.816909591,1.656179729,0.0001046362705,0.0008912915126,0.005444768381,0.01637353875,223.4760053,67.20556408,300.6274596,43.04233322,9.535575417,7.574450442,68.83877863,11.95442164,5.0222862,1.731089061,0.002080656417,0.005036322994,0.00112559862,0.009154233677,223.1090439,57.83962182,351.5819713,28.32257876,19.15729939,4.146743317,70.20431142,9.501224599,4.608383161,1.535820827,0.003003201896,0.006646848998,0,0,85.28799462,39.42039414,265.68948,43.7929126,0.7915706108,8.860015169,77.00093603,11.58358675,5.094785913,1.756782362,0.001125297151,0.004098913188,0.002890766241,0.0135152344,120,13,0,33,76,11,0.48828125,13.95868002,6.47240316,-0.006361291608,-1.344185116,313,18.50852902,0,0.3659634507,4.716400597
nhdhr_86366797,2.565382212,3.585015616,1.019633404,2.395705279,1.982595569,0.4398402,1.761586281,Amelia Lake,5.420237903,3.585015616,45.6867788,-95.29023363,20.7264,3797721.497,168.1171629,82.71609859,287.4318425,62.53069503,6.10000414,13.39705863,72.68890769,14.15957638,4.734248096,1.613921636,0.001598348896,0.005082218838,0.001892210419,0.01069166021,108.9306704,42.12279215,223.1126886,37.70839623,-9.776760428,7.381222863,84.96060486,8.814835651,4.624916094,1.569250166,0.0001098166487,0.0009397643491,0.004779103515,0.01642283705,226.2966327,64.70300137,303.6658591,43.46101952,11.08477825,7.568200274,65.39610909,13.2896485,5.023256904,1.691934858,0.002319464053,0.005636013292,0.0008088080611,0.008022873926,236.0954787,55.95243654,354.8863213,29.85959118,20.57635455,4.303940022,66.72836322,10.97209433,4.420145669,1.425575558,0.002878001999,0.006943906175,0,0,96.19297355,39.26202089,264.6246616,43.79458027,1.756240505,9.003981633,74.07972579,13.68417345,4.878106121,1.692837898,0.001010719377,0.00406220212,0.00208340477,0.01075703282,106,58,0,14,92,0,0.1426946874,20.73469679,3.081096126,-0.8568820028,0.832012708,318,18.75446909,0,0.2399892502,4.659099741
nhdhr_dc88b6dc-dbf2-4d42-88e3-94bef29e4195,2.679590393,3.579362585,0.8997721921,1.931033044,1.858873485,1.032034,3.02681175,South Farm Lake,2.967734014,3.579362585,47.89325199,-91.69185916,8.950875,2282567.024,153.4676648,86.99286551,284.7017394,60.13780421,4.250299324,13.02168164,75.7054655,11.68105413,5.168312802,1.831143561,0.001581429357,0.00483378212,0.003070581974,0.01422346145,89.10152954,45.04675634,222.7201776,39.81283807,-11.12566448,7.184625479,84.44007448,7.41086274,5.227170179,1.836935962,0.0001134256487,0.001271355868,0.006735014868,0.01882808612,220.2452913,68.1320809,297.937335,42.97532797,8.68059407,7.749693133,68.61997638,12.30175323,5.143342519,1.850525742,0.001915546396,0.004679095476,0.001641882559,0.01165500846,219.7728264,58.18880632,348.1611193,27.39539628,18.42864564,4.146403436,71.06567127,8.351245578,4.802670651,1.627402869,0.003016275092,0.006810525866,1.56E-09,9.66E-08,79.67468071,41.55470565,266.8433296,43.41374932,0.2866510854,8.674883764,79.07356052,10.53124752,5.520628632,1.932671008,0.00120911606,0.00424650163,0.004074876139,0.01743100819,124,15,0,32,84,8,0.4121961405,16.80745483,4.478822069,-0.3737227623,-1.06220679,312,18.41885956,0,0.1596345069,4.908779982
nhdhr_150994186,3.37497391,3.57630766,0.20133375,2.588767266,2.16428489,3.777778,4.478282364,None,3.251352489,3.57630766,41.71768882,-84.64980939,15.5448,1060223.853,168.4318998,85.04549954,309.5098751,58.06938279,9.541614071,10.92066417,76.34677169,10.0666161,4.766186082,1.778459919,0.002317820008,0.005913306638,0.002275325076,0.01363064507,105.3613517,43.99682499,254.175096,39.49978145,-3.092239764,6.089862221,82.87613247,9.366221156,5.298899451,1.858039479,0.001172689648,0.004145109665,0.007014277306,0.02362847141,225.5620304,69.53325776,320.7376442,44.71425718,12.86051166,7.122555266,72.70681535,9.039030945,4.86694811,1.750821632,0.00296762267,0.006419213848,0.0004246015379,0.005437150246,237.4147322,57.24377572,367.8881359,33.11401077,21.36200956,3.810506119,73.57188455,8.522097173,3.836450373,1.265289847,0.002942685395,0.006891720749,0,0,100.4698112,47.00857389,292.3538654,43.62941199,6.436810917,7.322347606,76.41958491,10.0379122,5.103836834,1.815782209,0.002147278899,0.005580277988,0.001786399009,0.01157307908,644,41,0,194,403,47,0.4831257506,13.89593786,6.246038869,0.9061773352,-0.4988421301,339,15.27256883,0,0.1263773179,4.009494519
nhdhr_59720177,2.632524761,3.568823476,0.9362987142,2.4684115,2.155069647,0.4028918,2.417722959,Hand Lake,2.933447916,3.568823476,46.85376017,-94.31405809,17.0688,1158158.884,162.1288617,86.13549902,285.5244563,62.01135577,5.21727199,13.22596107,73.82117867,12.67231258,4.568109518,1.545930485,0.001669097403,0.005232026803,0.002309815294,0.01183847058,100.8375773,46.6380859,221.178987,38.35884921,-10.50307926,7.171718891,84.41226981,7.791384199,4.412609381,1.476166458,0.0001172555944,0.001040663086,0.005488941626,0.01725107733,226.1731054,66.57868909,301.1695446,43.25712298,9.965110304,7.601242087,67.37132035,12.43410208,4.816320124,1.621237638,0.002327021554,0.005944335782,0.001081123014,0.009377663076,229.1091692,59.03784038,352.0537135,28.52036787,19.59575334,4.147184368,68.50921284,9.656622769,4.332416674,1.408625905,0.003023872652,0.006934615026,0,0,87.33049497,39.97360749,264.3299388,43.83014912,1.063198648,8.850970256,75.35972204,12.26124768,4.718139754,1.618065342,0.001131640834,0.00433922597,0.002795945191,0.01284221918,36,14,0,29,7,0,0.2563156168,15.19194135,7.964829678,-0.01610810886,-1.581127274,313,18.4739762,0,0.3288094598,4.524131014
nhdhr_121838788,1.928122966,3.5670828,1.638959834,2.854048126,2.627048344,0.3797251,1.65093392,Waptus Lake,2.99171384,3.5670828,47.25629226,-95.44409962,14.6,208425,161.7536772,86.6938886,283.1616574,61.30466284,5.122813356,13.46776224,71.64111926,14.45303834,5.151687011,1.728641456,0.001547112662,0.004796190953,0.00233676254,0.01141573066,98.14708234,45.34088756,219.7290598,38.42014402,-10.67619521,7.51220755,84.27723757,7.891654648,5.12584284,1.691196274,8.13E-05,0.0007116577111,0.005490592436,0.0161728841,226.42661,65.60860463,298.3558067,43.12111005,9.848868293,7.82800194,64.61346839,13.96078741,5.299799638,1.78085402,0.002141886532,0.005262277505,0.001140850479,0.01000175166,230.9780028,58.44633218,348.7592096,27.97211161,19.70651598,4.391632672,64.27079458,11.17392107,4.797454919,1.566570352,0.002856781138,0.00647468119,0,0,86.28301352,38.98750353,262.4916967,43.45300761,0.8542637687,9.186840072,73.87731896,13.62105048,5.398919977,1.810549621,0.001035323159,0.004048146405,0.002843118394,0.01219436845,199,17,0,43,133,23,0.4183589179,13.56100393,6.298627977,0.3075559018,-1.349923523,312,18.94690177,0,0.3922332706,4.945831757
nhdhr_105954683,1.647311505,3.560243794,1.912932289,2.173380973,1.965608355,0.3255578,1.469813848,Armstrong Lake,2.409599297,3.560243794,47.84942277,-92.0779997,10.0584,1527922.591,154.3180707,86.96765994,283.5980651,59.37457779,3.947274198,12.88711338,77.10889937,11.39933443,4.751080425,1.675296403,0.001705627166,0.004920934787,0.002933567214,0.01319389129,90.92862261,46.052267,222.8610664,39.93641216,-11.2034403,7.211589222,84.88733051,7.494144935,4.68399805,1.645815652,9.64E-05,0.0009639756905,0.006343180811,0.01702538863,222.0597923,68.66101702,296.7707351,42.3881812,8.344045995,7.583340879,70.84578874,11.87766503,4.832198422,1.709688272,0.002074464823,0.004752325727,0.001680297456,0.0117300031,219.2853448,57.59024257,345.644988,27.90968782,17.95948653,4.148809274,72.88952476,9.443572307,4.503090508,1.535654587,0.003315208562,0.007067720738,2.59E-09,1.61E-07,79.95120571,41.31910978,266.0345525,43.31831664,-0.03465123235,8.674516208,80.15239834,10.31554946,4.997169998,1.767632922,0.001256083805,0.004079655725,0.003870185812,0.01596905627,184,23,0,59,115,10,0.4660283942,17.46733452,4.382597917,-0.5027088243,-0.7061544708,311,18.16481508,0,0.2997178178,4.588001187
nhdhr_120019747,2.384316052,3.55871007,1.174394019,2.574561877,2.179190445,0.5062417,2.056086275,Big Birch Lake,3.008277398,3.55871007,45.77880059,-94.74947526,24.4,14148218.74,166.9150919,82.88370179,288.2624039,62.07811188,6.127534932,13.13189168,73.46337225,13.21087784,4.781914009,1.625429068,0.001740033109,0.005323468014,0.002278658765,0.01288121277,108.6404375,44.3686765,224.5466963,38.32435821,-9.381924301,7.243606728,84.55232478,8.569292093,4.703205485,1.588990612,0.0001427562974,0.001149761186,0.005714892975,0.01890367107,225.1245068,65.4083104,304.331475,43.47865281,10.93357755,7.536204747,66.27992882,12.83054436,5.044170994,1.695438436,0.002568926538,0.006145057441,0.0009813788461,0.01026515501,233.9510252,56.21147411,354.6603651,29.54388221,20.36205623,4.227637003,68.42230377,9.800511077,4.443360597,1.449821452,0.003025523924,0.007010647564,0,0,95.03069119,39.72516967,266.1297207,43.82702293,1.851503497,8.766173695,74.96929229,12.77164957,4.948198754,1.693181472,0.001145091094,0.004317447958,0.002542080018,0.01380345962,510,59,0,159,328,23,0.3140871103,17.3804275,6.006383146,-0.4186959276,-1.01259567,319,18.37567359,0,0.1480112873,4.678635783
nhdhr_120020368,2.544333505,3.557408789,1.013075284,1.789704077,1.698516869,0.6626707,1.599521322,Sunset Lake,3.260985539,3.557408789,45.13345855,-92.94229772,4.572,528560.2695,165.247018,82.29047312,294.0220519,62.40923243,6.697631574,12.96875642,75.37367939,12.19782638,4.243650194,1.560376137,0.002009625664,0.005824184354,0.002481402472,0.01361114189,109.5504627,46.06860271,230.0678093,39.43803653,-8.725618416,7.048719803,84.98526079,8.408709415,4.166807824,1.556689912,0.0002011284598,0.001353953117,0.006669208111,0.02080232188,221.9787502,65.92181949,309.9077066,43.3647593,11.47950417,7.341871056,69.28221697,11.44646392,4.513624157,1.627675095,0.002819965484,0.006203519069,0.0006737393982,0.007928346286,230.4112043,57.31183688,360.0570604,30.51821598,20.75611066,4.212938537,71.19633692,10.28889249,3.885696663,1.334353776,0.003570216452,0.008050036189,0,0,94.25287901,40.99558948,272.70418,44.85504616,2.545102968,8.634808754,76.33657962,11.84711903,4.420555617,1.633908897,0.001357480132,0.004707141169,0.002724468895,0.01513134224,356,287,0,107,212,37,0.0940015925,21.38706929,5.075916574,-0.6209982223,-0.2082939748,322,18.32593229,0,0.3613947863,4.137969179
nhdhr_120020352,1.854516501,3.556962687,1.702446186,1.802605301,1.568175496,1.418966,1.742682865,Long Lake,2.984347195,3.556962687,45.22685448,-92.82023738,2,131455.4864,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,189,88,0,71,95,23,0.3968253968,20.22169312,5.795661005,-0.4502882748,-0.8392168482,323,18.28925582,0,0.519013706,4.138073944
nhdhr_120020193,2.766356338,3.554301595,0.7879452565,3.187321643,2.635597052,0.6142578,1.142911102,None,4.853137256,3.554301595,44.90153205,-93.43050758,11,64837.77089,164.681118,81.70067186,294.8971717,62.81500448,7.091679969,13.04327205,74.12252289,12.90560975,4.302605776,1.539926383,0.001975112575,0.006045301808,0.002341196197,0.01322184582,106.258744,42.4191216,230.3322893,39.08309194,-8.457308072,7.108086972,84.74989096,8.990422557,4.193507638,1.523999886,0.0001871840274,0.001285463449,0.00624486839,0.01986638321,220.3217174,66.19762792,311.3450706,43.66002423,11.96271115,7.390712328,67.40721302,11.89436743,4.618156069,1.617404173,0.002898521423,0.006814884255,0.0006486802782,0.007899191316,231.4314038,55.57311841,361.6135932,30.54582422,21.15078328,4.205448531,70.12383762,10.38637298,3.950523745,1.315499174,0.003492276468,0.008363084774,0,0,95.90360109,40.99814126,272.8975833,44.68740399,2.973823559,8.741577381,74.51162127,12.77866066,4.458903815,1.605102204,0.001231097178,0.004398244187,0.002605255686,0.01511967527,38,38,0,18,15,5,0,20.67631579,5.482327096,-0.2390758651,-1.362934821,323,18.29793952,0,0.6039371137,4.215316344
nhdhr_74928737,3.342306146,3.5503845,0.2080783541,2.367578633,1.842443504,1.316136,6.42790108,Holcombe Flowage,2.614882566,3.5503845,45.24724117,-91.14825851,15,6329395.532,163.7579033,83.12246569,292.3642507,61.49195245,6.367086708,12.42800306,77.71244401,10.69307792,4.623032147,1.661143029,0.0021142514,0.005896861743,0.002588084277,0.01276214687,105.8659729,46.10896577,229.7971406,40.2201907,-8.309051119,6.77784697,85.49442985,7.439725767,4.679282842,1.642397292,0.0002609057032,0.001707203751,0.006942132442,0.01938154436,223.1061544,66.06668333,307.6660014,43.4895117,10.75754621,7.24185125,72.09908648,10.6133709,4.809478152,1.741009537,0.00289158078,0.006207228954,0.0008714199367,0.009053306914,228.9870132,56.94541315,356.3476727,30.43573895,19.89444425,4.1080488,74.51959624,8.963102531,4.132794843,1.41262314,0.003622752623,0.007996372167,9.86E-09,6.12E-07,92.2165357,40.15323758,272.4102892,44.84802516,2.422570606,8.2522412,78.99648684,10.27140098,4.891043292,1.727857425,0.00159672028,0.005062929293,0.002681183339,0.01317432583,261,35,0,54,188,19,0.2840357599,21.12915715,3.743643047,-1.014680154,0.1520607777,323,17.42282822,0,0.286347756,4.385411051
nhdhr_91692157,2.308429505,3.550281664,1.241852158,1.79534315,1.680918019,2.523832,1.795837079,Markgrafs Lake,3.510774476,3.550281664,44.93822192,-92.89907886,2,183684.4817,164.5764393,81.71576394,294.7057389,62.45308151,6.867145316,12.96955117,75.36599939,12.17285211,4.281125427,1.545101301,0.002036456508,0.005912335985,0.002471794593,0.01354738034,108.7803258,44.54546722,230.6955284,39.39645966,-8.552202889,7.083624583,85.18690899,8.273881127,4.192893524,1.538459484,0.0002131884322,0.001403854149,0.006721695686,0.0209337123,219.9701379,65.91905,310.7378548,43.3619102,11.62310607,7.35959249,69.44214374,11.31753116,4.574884807,1.617443492,0.002935398012,0.006377329409,0.0007084856846,0.008267575503,230.2949395,56.877996,360.7757036,30.60490674,20.89940766,4.234246722,71.08659217,10.23574025,3.922799905,1.312485883,0.003549529193,0.008168778464,0,0,94.48093052,40.9931409,273.2562988,44.83108998,2.765135264,8.675118906,76.05118805,11.9090461,4.445385287,1.617368683,0.001357887696,0.004677390658,0.00259590079,0.014502968,315,265,0,108,161,46,0.119047619,20.67746032,5.470141875,-0.3623744625,-0.8840288717,323,18.27872206,0,0.5088685837,4.183121537
nhdhr_59723991,1.901894585,3.547322278,1.645427693,2.447787239,2.232507261,0.2923745,2.507865376,O'Brien Lake,3.353567819,3.547322278,46.67606874,-94.03984851,14.6,751481.9833,162.1055375,85.86374217,287.3204071,62.12355031,5.520058053,13.19685632,73.77895315,12.75304704,4.727841752,1.598969269,0.001699866593,0.005351839634,0.002341723408,0.01270889283,100.722188,45.59338382,222.9489504,38.58612103,-10.1470354,7.217424184,84.47065853,7.9464985,4.622464506,1.539749249,0.0001372219459,0.001166524108,0.005647428116,0.0186792109,225.0483882,67.29644424,302.8618073,43.22346671,10.23473119,7.583276694,67.29290323,12.51678872,4.950705289,1.671102806,0.002437908009,0.006262731941,0.0009981736469,0.009725336618,229.2184785,59.81623288,353.99491,28.67168696,19.85056989,4.169630187,68.55367134,9.642670312,4.435306736,1.4473527,0.002989579999,0.00694971764,0,0,88.39895643,39.78991143,266.1060179,43.96650764,1.396930099,8.850541301,75.16133367,12.37762846,4.913285571,1.674468425,0.001159263005,0.004420602259,0.002851935604,0.0138712394,278,32,0,34,214,30,0.4583867153,14.53884715,6.388375054,0.2769492253,-1.354558212,313,18.47809726,0,0.3177237302,4.621960651
nhdhr_{E41066DD-57F2-4042-BF99-4E50373FEE00},1.740357973,3.544991689,1.804633716,2.103707304,1.714827766,0.4795536,2.074247237,Jay Gould Lake,3.134159998,3.544991689,47.24515556,-93.63076669,9.99738,1772392.042,158.1524801,85.27719841,285.2117049,61.5044604,4.756516614,13.20147759,75.02099597,12.17325458,4.860111417,1.675880998,0.001571646231,0.00475762051,0.002306719869,0.01170694059,96.70580019,46.16991656,221.5098556,38.78962686,-10.9237225,7.19744545,84.94908515,7.320096572,4.789662572,1.655714262,9.83E-05,0.0008783759789,0.005289358384,0.01610072542,223.3778796,67.01048169,299.9553996,43.00797395,9.435287813,7.591371665,68.74157256,11.97978101,5.008375065,1.725919768,0.002061254136,0.00501108261,0.001169267235,0.009726655696,222.6178319,57.63579686,351.0640953,28.31171936,19.09796603,4.162276639,69.85987489,9.591471852,4.58816401,1.523158649,0.002958296135,0.006507774277,0,0,84.94695602,39.48454265,265.0112428,43.73634156,0.6722781133,8.887141716,76.89630861,11.66252041,5.065508938,1.752420504,0.001094924993,0.004090324775,0.002894499318,0.01362271267,112,16,0,23,78,11,0.437614655,17.64766436,4.625538626,-0.08160842297,-1.106647708,313,18.55325474,0,0.09432948132,4.694313869
nhdhr_72863815,1.270174264,3.543032959,2.272858694,2.472842558,2.355875086,0.2903822,1.798407336,Island Lake,3.211009462,3.543032959,46.89178923,-94.3263559,11.8872,745674.7938,161.3010403,86.26221649,285.1359425,62.02904654,5.112360642,13.25520972,73.93888433,12.64399799,4.527664715,1.532312585,0.001621152295,0.005048105155,0.002223328081,0.01145868158,99.45916415,45.95558325,220.7197193,38.33391583,-10.65121575,7.155405788,84.44249426,7.7400058,4.364574117,1.461061164,0.0001059371354,0.0009577300243,0.00513067973,0.0163139144,225.7848931,66.39316198,300.769938,43.34371381,9.872804754,7.620777746,67.57121233,12.3944403,4.774012554,1.607349987,0.002247572933,0.005766817144,0.001134665434,0.00959710427,228.623325,58.95704542,351.677977,28.45065732,19.53183156,4.142297536,68.51972586,9.726985182,4.306850768,1.400269826,0.00295948695,0.006625664206,0,0,86.24534365,39.66018315,264.0111394,43.82629857,0.945793513,8.867695344,75.59438961,12.21287837,4.671602265,1.603017124,0.001096486819,0.004245710648,0.002748935324,0.01259297267,97,14,0,17,55,25,0.4349302689,16.53663194,5.537196293,0.2513864687,-1.204648624,313,18.49756351,0,0.1986025262,4.489028068
nhdhr_34242920,3.371829872,3.539181704,0.1673518325,2.432852889,2.15755999,1.118845,1.418240458,German Lake,3.936931792,3.539181704,44.27512577,-93.72627032,15.24,3203656.872,166.1746339,80.73941732,296.0715963,62.99328403,7.449526034,13.10781027,74.05931269,13.4596417,4.374111834,1.591061764,0.001989828355,0.005942519591,0.002456979768,0.01394596985,110.4426559,42.54210984,231.2223494,38.8705828,-8.201876331,7.303076719,84.93256388,9.43988201,4.286032328,1.583179895,0.0002035420276,0.001405502035,0.006779683249,0.02179134548,219.354674,65.68388208,313.7691231,44.12721988,12.5322752,7.559519305,66.43113552,12.49086889,4.694381646,1.650318177,0.002891817791,0.00634062756,0.000524211822,0.006382507063,232.7445199,55.60600516,362.2964954,30.69606893,21.28657878,4.218053838,71.68815043,10.7693748,3.95683742,1.3524243,0.003566953245,0.008385709055,5.94E-06,0.0003686820468,97.40315316,41.35325231,273.5877327,44.94165027,3.451186111,8.936840518,73.42377261,13.52988885,4.573073751,1.662769838,0.001202959608,0.004448980805,0.002660517679,0.01566424011,468,41,0,167,263,38,0.3873213765,18.85401366,4.312049159,-0.2064973714,-0.6048103331,324,18.31174067,0,0.225947326,4.244284695
nhdhr_34127736,1.23087099,3.536901566,2.306030576,1.918044615,1.64295921,4.434783,1.509070465,Mud Lake,4.211731575,3.536901566,45.04136525,-93.13776756,1.202,64431.5657,164.5126079,81.5158679,294.795721,62.66549371,6.987467329,13.01568216,74.50275953,12.54220496,4.30310034,1.549327192,0.00200344209,0.005967551368,0.002535408283,0.0141690004,107.934309,43.44212576,230.5185006,39.2937655,-8.49862236,7.083743671,84.78014007,8.639021798,4.202383604,1.539487412,0.0002027655406,0.00132372635,0.006839697304,0.02185696434,219.4439348,65.83570968,310.9088486,43.54667181,11.78621506,7.379013366,68.12493346,11.68047595,4.609049628,1.624838205,0.002885015137,0.006462483489,0.0007099748176,0.008187541943,230.7005945,56.59321178,361.2743406,30.59546596,21.07135845,4.219642567,70.18491771,10.09243354,3.951972867,1.325002101,0.00351686684,0.008293155392,0,0,95.19231207,41.19099646,273.1016673,44.78733327,2.854373067,8.700948003,75.23496406,12.32829467,4.459816287,1.613866336,0.001319548068,0.004648220232,0.002735772539,0.01553368147,32,14,0,5,25,2,0.4029742097,23.29248497,3.502722326,-0.7109395799,-0.5554483334,323,18.32826986,0,0.2467078742,4.210572546
