,target_id,pgdtl_rmse,pb0_rmse,improve_over_pb0,mean_predicted_rmse_ensemble,minimum_predicted_rmse_ensemble,K_d,SDF,fullname,glm_uncal_rmse_third,glm_uncal_rmse_full,latitude,longitude,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix,nldas,most_common_source
1243,nhdhr_121836649,1.6566678519999998,2.320536366,0.6638685134000001,1.9339149519999999,1.455926384,0.9885997,2.360731923,Island Lake,1.332625563,2.320536366,47.44976518,-95.65291703,12.8016,2493149.1969999997,161.721087,86.15802287,284.0123773,61.93520608,5.274110464,13.690989499999999,71.48946107,14.86816505,5.0307972119999995,1.721836465,0.0015173481409999998,0.004747949007,0.002116561203,0.010110993070000001,99.90402799,44.56563733,219.6653733,38.3167471,-10.87411159,7.548165707999999,84.90530801,7.660979414,4.953293298999999,1.6800804269999998,7.91e-05,0.0006864349472999999,0.00512838649,0.015190249909999998,226.15009139999998,64.75156774,299.44601689999996,43.25780509,10.16935493,7.875265237000001,64.23256172,14.11422163,5.181106963,1.768541224,0.002106644859,0.005253482132,0.0009216707305000001,0.007486692626,230.5396327,58.55595191,350.6612879,28.26042863,20.10784123,4.439251935,63.22524629,11.41137905,4.725172007,1.5705399759999998,0.002829621069,0.00646318711,0.0,0.0,85.11660309,38.20156465,262.91161669999997,43.53007086,0.9206879041,9.274783077999999,74.1161189,13.72454106,5.27680314,1.811112511,0.0009804930958,0.003852331812,0.002533278161,0.01058965459,107,20,0,15,90,2,0.38364071310000003,18.2522128,4.330499903,-0.000994934422,-1.206065694,312,19.28678993,0,0.26612469769999997,4.820555317,NLDAS_time[0.359420]_x[234]_y[179].csv,7a_temp_coop_munge/tmp/MN_fisheries_all_temp_data_Jan2018.rds
1244,nhdhr_143250338,1.750429316,2.3195936319999997,0.5691643155,1.4387952169999998,1.172688439,0.6275963000000001,1.568624196,Blue Spring Lake,2.124256131,2.3195936319999997,42.85939657,-88.60024595,3.6576,548806.6524,168.2004876,82.80893704,301.40875639999996,61.34833242,8.414849335,11.68489556,76.92089765,10.80039408,4.745270905,1.668390679,0.002290684849,0.005941759788000001,0.002238334161,0.01268953332,107.8867971,44.16810031,241.1309159,41.57782804,-5.185354695,6.627522936,84.51537648,8.869191475,5.024650522,1.709445426,0.0006868051083,0.002941571985,0.006581129739,0.02087512189,223.7938674,67.38186727,314.6187409,44.01866868,11.97531308,7.19494245,72.95950731,9.904851066,4.919254466,1.722018459,0.003065540588,0.006527069416,0.0005549862139,0.007265660418,234.9910446,57.40981938,364.3084525,33.04547063,21.12911135,4.021696966,74.04477784,9.487260336,4.026733163,1.2713061940000001,0.003343803713,0.007369069367,0.0,0.0,101.3469988,43.88591073,282.44041430000004,46.19549782,5.096109915,7.9248357810000005,76.35289501,10.89864123,5.041043415,1.7166055530000002,0.002003723788,0.005501212008,0.001939015079,0.01170831566,61,19,0,17,27,17,0.3832128566,18.92270437,6.003156665,-0.6278176322,-0.5774721425,334,16.23422018,0,0.19920720239999998,4.228613179,NLDAS_time[0.359420]_x[291]_y[142].csv,wqp_WIDNR_WQX-283117
1245,nhdhr_120019565,1.533540924,2.319201584,0.7856606594,1.663254091,1.2907930029999999,0.737297,2.00095037,Lake Campbell,2.338905758,2.319201584,47.62297223,-94.94312392,7.3152,1872170.745,160.75391159999998,86.52765345,284.5618501,61.59168104,5.1164132030000005,13.46434856,72.36530390000001,14.02270787,4.72658475,1.64476613,0.001370485343,0.004427133354,0.0018607664110000001,0.010745683559999998,98.40532146,45.74890981,220.7943892,38.58867027,-10.72627364,7.41678902,84.56892916,7.710548757000001,4.618469556,1.632713493,6.579999999999999e-05,0.000599404382,0.004488813245,0.016352524690000002,225.7881741,65.80752647,299.4312575,43.20516024,9.826859407999999,7.805865751,65.69439989,13.45690309,4.898738172,1.687522473,0.0018394794270000002,0.004812238437,0.0007533589607999999,0.0068192858400000006,228.9435409,58.31205215,350.6833235,28.04396344,19.74915326,4.371471576999999,64.91910718,10.9699236,4.4912187260000005,1.478289618,0.0026149524669999997,0.005982199503999999,0.0,0.0,84.72697664,39.138762,264.01376630000004,43.66979639,0.856494888,9.127978251,74.75140382,13.085099699999999,4.9068434960000005,1.736622994,0.0008942186632999999,0.003812211461,0.002306028502,0.01194264659,19,12,0,10,9,0,0.18706543260000003,21.32111002,2.278604355,-0.12237713199999999,-0.8768363567,312,18.89591288,0,0.2547030368,4.593354811,NLDAS_time[0.359420]_x[240]_y[180].csv,7a_temp_coop_munge/tmp/MN_fisheries_all_temp_data_Jan2018.rds
1246,nhdhr_86444519,2.237675979,2.318614347,0.08093836854,2.289637594,1.9874170359999999,0.5428094,2.165608309,Sand Lake,1.601587795,2.318614347,46.41434619,-92.77620663,12.192,2089150.468,160.7240776,84.5181666,288.0552171,60.89973926,5.514340401,12.79184911,76.37285107,11.562417800000002,4.894761303,1.684860275,0.0018556747659999998,0.0053083330370000004,0.00262745623,0.01295770518,100.53098609999999,46.33597285,225.477158,39.35271613,-9.632011576,7.057983482000001,85.14750506,7.430404959,4.972238226,1.6487617980000002,0.00016029924330000002,0.001319851469,0.006415019472000001,0.01850873374,223.1038917,66.76560486,302.8605928,42.75481309,9.997391721,7.44781591,70.05288202,11.91656022,5.035254693,1.746197615,0.0024146061780000003,0.00553089981,0.001136333774,0.009525021388,226.1072316,56.99482439999999,352.2416827,28.9466299,19.37947095,4.115108795,73.1763448,8.950921805,4.411274454,1.4725545919999998,0.003422096267,0.007359856326,0.0,0.0,88.21958438,40.40159105,268.4110141,44.0630716,1.594148453,8.601743576,77.38464573,11.40834973,5.1816214380000005,1.760056848,0.0013425510839999999,0.004355492709,0.003103407509,0.014955724909999999,184,27,0,22,146,16,0.4114422857,17.9042758,5.555090617,-0.1397307934,-1.281529411,318,18.01953018,0,0.2619591508,4.632029115,NLDAS_time[0.359420]_x[257]_y[171].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1247,nhdhr_120018355,2.100757144,2.317802321,0.2170451775,2.264264124,1.841680292,0.5245009,2.192447407,Blackwell Lake,1.4215161180000002,2.317802321,45.82713005,-95.55736042,12.192,1243885.1940000001,169.3367845,83.21070159,287.29766789999996,62.64550162,6.109048317,13.504845600000001,72.05334417,14.55327162,4.645801497,1.5863963909999999,0.001560287847,0.004944978163,0.001910004677,0.01073617744,109.9106945,42.74523834,222.75298340000003,37.44902243,-9.921560208999999,7.409852755,84.92748886,8.860858891,4.497298221,1.5262918580000002,0.0001036024057,0.0008677274818999999,0.004901707032,0.01677289423,228.5355102,64.77158841,303.60871319999995,43.43467413,11.15397087,7.592607485,64.60000632,13.593075899999999,4.945651208,1.670450554,0.002235870572,0.005467414482,0.000792541621,0.007875204378,237.5952386,55.27423986,355.1056147,29.82336352,20.70595555,4.314046663,65.59900304,11.159166800000001,4.375677266,1.420088765,0.002849178544,0.006797646996,0.0,0.0,96.30605229,39.26840449,264.266219,43.68647415,1.7317732319999999,9.081431145,73.52078338,13.98279786,4.771723064,1.6568829409999999,0.0009776770897,0.003896724925,0.0020489276560000003,0.01046501749,31,16,0,6,25,0,0.2090212514,19.61793491,4.337631998,-0.9190378603,-0.5122069606,318,18.92145325,0,0.2872211771,4.579595832,NLDAS_time[0.359420]_x[235]_y[166].csv,7a_temp_coop_munge/tmp/MN_fisheries_all_temp_data_Jan2018.rds
1248,nhdhr_59724483,1.262023525,2.3167418,1.054718275,2.185998405,1.8885829330000001,0.4886554,1.066424638,Velvet Lake,2.2439795719999998,2.3167418,46.66001341,-94.04414943,8.5344,662158.4492,162.1055375,85.86374217,287.32040710000007,62.12355031,5.520058053,13.19685632,73.77895315,12.75304704,4.727841752,1.5989692690000001,0.001699866593,0.005351839634,0.002341723408,0.01270889283,100.722188,45.59338382,222.94895040000003,38.58612103,-10.1470354,7.2174241839999995,84.47065853,7.9464985,4.622464506,1.539749249,0.00013722194590000002,0.001166524108,0.005647428116,0.0186792109,225.04838819999998,67.29644424,302.8618073,43.22346671,10.23473119,7.583276693999999,67.29290323,12.51678872,4.950705289,1.671102806,0.002437908009,0.006262731941,0.0009981736469,0.009725336618,229.2184785,59.81623288,353.99491,28.67168696,19.85056989,4.169630187,68.55367134,9.642670312,4.435306736,1.4473527,0.002989579999,0.006949717640000001,0.0,0.0,88.39895643,39.78991143,266.1060179,43.96650764,1.396930099,8.850541301,75.16133367,12.37762846,4.913285571,1.674468425,0.001159263005,0.004420602259,0.002851935604,0.013871239399999999,175,27,0,37,129,9,0.4623306015,19.57226336,4.2947582,-0.1106686249,-1.108411181,313,18.47809726,0,0.35675893579999995,4.621960651,NLDAS_time[0.359420]_x[247]_y[173].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1249,nhdhr_47723989,3.158088063,2.3151241259999997,-0.8429639364,2.089584842,1.354787287,0.7654028,1.7514327330000001,Lake Alice,2.727934837,2.3151241259999997,47.22268501,-95.08278237,7.62,513697.3422,161.1070443,86.61690935,284.4090038,61.15410943,5.244371297,13.31187168,72.66393769,13.75846881,5.305816708,1.796827839,0.001586142292,0.004981314709,0.002289861837,0.011433572420000001,98.31583074,45.89066941,221.24706559999998,38.57184422,-10.40076031,7.3891634360000005,84.51240375,7.680301236,5.30971916,1.756130965,9.719999999999999e-05,0.0008190089165,0.005500506758,0.01700345031,225.9390506,65.69216132,299.5707917,43.10726345,9.905023586,7.755622855,65.79850575,13.52817743,5.42489474,1.846286286,0.002185055224,0.005406588362999999,0.0009875450685,0.007961481602,229.86798599999997,57.62665099,349.57555089999994,28.05147092,19.67150159,4.31758841,66.23252876,10.56820172,4.922137965,1.639959669,0.0029254775060000003,0.006782175912,0.0,0.0,85.13458413,39.728071,263.9532719,43.60396575,1.052769864,9.053208358,74.53944736,13.10366524,5.5840015460000005,1.874410465,0.001062175336,0.0041932758130000004,0.002799064404,0.012645392209999998,91,15,0,24,67,0,0.4211012085,17.72010685,4.319713429,-0.1646418372,-1.132851568,313,18.6265288,0,0.3375436711,5.0567866939999995,NLDAS_time[0.359420]_x[239]_y[177].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1250,nhdhr_120019718,1.5673777830000002,2.314999203,0.7476214198000001,1.226609523,0.762925547,3.8242519999999995,1.683383719,Fountain Lake,2.004945494,2.314999203,45.04194846,-93.88406749,3.048,1758979.929,166.85882880000003,82.4209908,293.86776460000004,62.92400827,6.933999375,13.05881717,74.01689171,13.20595131,5.066554246,1.753836461,0.001867196368,0.005633920249,0.002157945778,0.01241600169,108.6091902,43.21938027,229.1348083,38.9704759,-8.660275694,7.06204838,84.69460448,9.362485662000001,5.082266553999999,1.73271031,0.00015837573019999998,0.001131208995,0.005705175681,0.0183177788,222.08856009999997,67.25192268,310.5033796,43.75120888,11.87433687,7.382750097000001,66.96800086,12.14467831,5.319504966,1.8230662430000002,0.002791382317,0.006464831557,0.0006308852068,0.007245931078,233.8874776,57.73661534,360.7674662,30.51121724,21.01474868,4.1718490269999995,70.2270355,10.74318758,4.587434088,1.519341204,0.003269945929,0.007644434564000001,0.0,0.0,98.03687862,41.404588399999994,271.65097860000003,44.63392943,2.7675584069999997,8.716729893,74.47920602,13.04601211,5.295182207,1.829383765,0.0011630062209999998,0.004200747926,0.002418851468,0.01476834523,21,12,0,9,12,0,0.22653418320000002,22.22943723,3.9763216569999997,0.01011151472,-1.3514434969999998,323,18.324398100000003,0,0.3398280032,4.884101495,NLDAS_time[0.359420]_x[248]_y[160].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1251,nhdhr_70337491,1.240918707,2.314983894,1.074065187,1.684655141,1.48391899,0.9884143,1.8693329859999999,Enterprise Lake,1.896598424,2.314983894,45.454764399999995,-89.23884804,6.7056,1772340.0,162.26738269999998,83.92110407,286.6604217,58.1112721,5.302422212,11.82935941,78.16292886,10.19267102,5.096202665,1.805653133,0.00194301092,0.0053167888100000005,0.003918726479,0.017491917819999998,102.44679690000001,47.73308249,227.995598,39.4509195,-8.638845834,6.455721157,85.15392062,7.152233066,5.347382647,1.8077651019999998,0.00021192872950000002,0.0014808130470000001,0.009606637579,0.024978923250000003,223.66372919999998,66.77013676,298.83651710000004,43.25652756,8.880651407,7.45570019,72.6892054,11.05503284,5.128661726,1.83706929,0.0025704829819999998,0.005654384209999999,0.002319150579,0.01634700916,226.8425358,56.08487722,345.615039,30.2105628,18.17884028,4.089054015,76.63764994,7.138480684,4.422837578999999,1.46983696,0.0032476404800000002,0.0069923786540000005,0.0,0.0,91.25518992,41.11750165,271.2919701,42.81230868,2.139883443,7.840270212999999,78.34342772,10.5534058,5.519153481,1.890968306,0.0016717413010000001,0.004878562817,0.0039436925170000005,0.01718489074,307,45,0,68,232,7,0.5345816264,20.45239371,3.332057137,-1.131791732,1.525029269,319,16.52394077,0,0.2815103467,4.634063898,NLDAS_time[0.359420]_x[286]_y[163].csv,wqp_WIDNR_WQX-343120
1252,nhdhr_70333195,1.9980554169999998,2.312978563,0.31492314600000004,2.470039168,1.973363695,0.27058899999999997,1.894917196,Hasbrook Lake,2.637333791,2.312978563,45.83749042,-89.5824741,15.24,1244803.68,160.01720659999998,83.05919678,286.1020231,57.87786754,5.165680635,11.87757091,78.343876,10.05419825,4.989814484,1.746874755,0.001853428102,0.005344434889,0.003387427046,0.01522859649,101.82444100000001,47.35845875,227.71234359999997,39.21299117,-8.822884297,6.448947586,85.26299378,6.930770979,5.182536283999999,1.745811627,0.00017269678390000002,0.001409595485,0.008109511355,0.02216449958,221.97377909999997,65.99140505,297.80093460000006,43.43073872,8.734464306,7.514784872000001,72.81151422,11.05028385,5.030649651,1.7787042919999998,0.002361462409,0.005665758885,0.002001444595,0.013599463430000002,223.00848390000002,55.02537243,344.8968959,30.21466869,18.12061611,4.085234855,76.67901951,6.900383175,4.385979275,1.437029955,0.0031925038679999997,0.006940249063,0.0,0.0,88.44818996,40.30701316,271.11656949999997,42.43607996,1.977935204,7.8610231729999995,78.80528728,10.31327225,5.3899460239999994,1.843650594,0.001618186245,0.005107783807,0.003609777742,0.01502785815,137,20,0,0,137,0,0.4123800218,18.52104505,4.888822157,-0.5792804945000001,-1.167269035,314,16.61386461,0,0.20317119050000002,4.624459558,NLDAS_time[0.359420]_x[283]_y[166].csv,wqp_WIDNR_WQX-443386
1253,nhdhr_86276305,2.401869263,2.312529256,-0.08934000745,2.0393165559999997,1.835891221,0.30518520000000005,1.6199743830000002,Six Lake,2.31617573,2.312529256,46.71020541,-95.77847664,39.624,780061.5719,165.892559,84.87319626,284.9050876,62.51590659,5.5736191360000005,13.74442939,71.88467274,14.62816016,4.7632998660000005,1.661903696,0.001495782898,0.004832614894000001,0.002087073524,0.01091294892,105.2084506,44.39761026,219.76166580000003,37.64828852,-10.883257400000002,7.420365747000001,85.30933994,8.251764475,4.611641424,1.609114271,8.55e-05,0.0007124776513,0.005213798656,0.016283503669999998,228.57049080000002,63.39456418,301.0308105,43.46404537,10.709249900000001,7.7454698660000005,64.08118059,13.934037400000001,5.013011888,1.725640765,0.002112617181,0.00534396738,0.0007968714223,0.007254250219000001,234.4521039,56.67851698,352.51952739999996,29.09560821,20.47406692,4.307697579,64.54921183,10.62543783,4.48061362,1.492988042,0.0027675214549999997,0.0066919172259999994,0.0,0.0,90.22293924,39.13662070000001,262.87669139999997,43.24070946,1.214210576,9.079773125,74.08647327,13.48688078,4.957516168,1.7518538119999998,0.0009449686779,0.003755731379,0.002454664837,0.012215102079999998,148,47,0,52,95,1,0.17120391140000002,13.29438726,8.000162922000001,0.04576563097,-1.518512387,313,19.28450853,1,0.387866165,4.644568683999999,NLDAS_time[0.359420]_x[233]_y[173].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1254,nhdhr_59748497,1.495055425,2.3110572609999998,0.8160018354,2.353178493,1.702079612,0.5003754,1.473722323,Hardy Lake,2.814617073,2.3110572609999998,46.29761938,-94.33228879,7.9248,425119.7652,164.54568759999998,84.58011636,288.6443646,61.95615028,5.956393096,13.10113618,73.67643067,12.86081639,4.895509747,1.6686947230000002,0.0016937383119999998,0.005240189091,0.002037996063,0.01152714642,105.611599,47.52063966,224.6356364,38.55117083,-9.564101619,7.215852829,84.35861982,8.29030999,4.8539973430000005,1.63577294,0.0001478350001,0.001169703642,0.0051679340600000005,0.017749605590000002,225.8591505,67.00766149,304.71830980000004,43.35898128,10.70486924,7.582492472,66.81697165,12.70414935,5.124850109,1.73111172,0.0023728138409999998,0.005886272364000001,0.0008224931058999999,0.008235365893,230.276495,57.55897054,354.6259697,28.92861524,20.12052169,4.163380104,68.95435421,9.537471833,4.510627556,1.486061635,0.002984772784,0.006867307056,0.0,0.0,91.49970622,40.27812136,267.2435059,44.06529356,1.825405653,8.794324135,74.92298103,12.52282749,5.107036195,1.740383271,0.001195717622,0.004559630516,0.002273277891,0.0118298906,83,12,0,24,51,8,0.4477327846,18.90247575,4.5126057610000005,0.03814761508,-1.025521359,319,18.31590717,0,0.1217414673,4.727309703,NLDAS_time[0.359420]_x[245]_y[170].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1255,nhdhr_120020207,1.229736911,2.309852097,1.080115186,1.313472516,1.029138745,1.062455,1.7701902530000002,None,2.056127404,2.309852097,44.85368906,-93.40437386,2.727919,720332.7727,164.8644142,81.20038997,296.9076375,63.03185825,7.44651407,13.05582136,74.12563459,12.88865108,4.252117755,1.527881218,0.001997405184,0.0061210785049999996,0.002167571624,0.0125294255,108.35175259999998,43.2710676,232.1542465,39.30801757,-8.108807185,7.17154267,84.79525956,8.904076241,4.155021525,1.512633585,0.00021815227030000001,0.001374893947,0.005866721902,0.01900490975,219.66148880000003,65.58166726,313.4144287,43.84604039,12.30405365,7.416694432000001,67.55840036,11.88049922,4.557542443,1.602064837,0.0029243841230000003,0.006884911346,0.0005440092802999999,0.006930182742,231.0643309,55.46315231,363.7388588,30.74772579,21.47852296,4.23581834,70.16248303,10.41116915,3.886744639,1.2958445809999999,0.0035121622259999996,0.008505512714,0.0,0.0,95.60374099,41.2146129,274.91706569999997,44.92967199,3.377642348,8.792807314,74.28128852,12.82218744,4.420750837,1.5999560330000002,0.0012434445329999998,0.004401778169,0.0023843548980000003,0.014383566200000001,218,72,0,79,122,17,0.3556496678,21.08792114,4.590508713,-0.3942226274,-0.5078278245000001,324,18.28723856,0,0.2108976082,4.1574086480000005,NLDAS_time[0.359420]_x[252]_y[158].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
1256,nhdhr_120020264,2.424225807,2.308724642,-0.11550116519999999,1.571778745,1.331043095,3.901639,2.155705058,Cody Lake,1.9832622,2.308724642,44.46206632,-93.49536752,4.0,990154.5647,166.1863778,81.24475962,294.8833063,62.59940993,7.076099918,13.09511583,74.31590263,13.07154179,4.842942193,1.715772453,0.001992988689,0.00590444789,0.002550382507,0.01428345783,110.91997350000001,44.48978693,230.50770759999997,38.97529122,-8.534602572999999,7.275916466,85.03319690000001,9.063868917999999,4.886631242,1.698270722,0.0001793031356,0.001289699538,0.006961222711,0.02227239001,219.76896290000002,66.27087641,311.64729950000003,43.58916925,11.99826354,7.494493453,67.59493771,12.10406615,5.0829978239999996,1.785641767,0.002912963998,0.006336905895,0.0007160355243999999,0.008548575362,232.18585640000003,56.44172466,360.98447860000005,30.62300788,21.03353782,4.265233708999999,70.82114987,10.63381205,4.317278642,1.469414355,0.003579752908,0.008285507282,5.47e-06,0.00033981635369999995,97.12915502,41.75779752,273.0148534,44.74257801,3.075341458,8.881995935,74.08742031,13.077094500000001,5.105690343,1.777718462,0.001205129105,0.0044613856829999994,0.00266195451,0.01512306334,18,12,0,4,12,2,0.1458333333,23.42798686,5.5326987260000005,-1.256299247,1.600491024,323,18.34816347,0,0.41877183549999997,4.611555305,NLDAS_time[0.359420]_x[252]_y[155].csv,7a_temp_coop_munge/tmp/MN_fisheries_all_temp_data_Jan2018.rds
